,Unnamed: 0,phy,data_rate,data_rate_smooth,channel,frequency,signal_dbm,signal_smooth,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
146,146,5,12,12.00000000000003,149,5745,-66,-66.0233100233102,-96,30,3e:d1:9b:c7:a4:de,203777051,544,3425.0,203776507,203777051
153,153,5,12,12.00000000000003,149,5745,-66,-66.14685314685333,-96,30,3e:d1:9b:c7:a4:de,203842624,272,1665.0,203842352,203842624
167,167,5,12,12.00000000000003,149,5745,-66,-66.00000000000017,-96,30,3e:d1:9b:c7:a4:de,203965431,272,70.0,203965159,203965431
172,172,5,12,12.00000000000003,149,5745,-66,-66.0209790209792,-96,30,3e:d1:9b:c7:a4:de,203975367,544,-35.0,203974823,203975367
186,186,5,12,12.00000000000003,149,5745,-66,-66.18648018648035,-96,30,3e:d1:9b:c7:a4:de,204039182,544,4728.0,204038638,204039182
196,196,5,12,12.00000000000003,149,5745,-66,-66.22377622377638,-96,30,3e:d1:9b:c7:a4:de,204080231,272,396.0,204079959,204080231
200,200,5,12,12.00000000000003,149,5745,-66,-66.15617715617732,-96,30,3e:d1:9b:c7:a4:de,204104344,544,2393.0,204103800,204104344
215,215,5,12,12.00000000000003,149,5745,-67,-66.00699300699317,-96,29,3e:d1:9b:c7:a4:de,204170226,544,477.0,204169682,204170226
221,221,5,12,12.00000000000003,149,5745,-66,-65.88344988345004,-96,30,3e:d1:9b:c7:a4:de,204194571,272,433.0,204194299,204194571
225,225,5,12,12.00000000000003,149,5745,-65,-65.53613053613071,-96,31,3e:d1:9b:c7:a4:de,204235876,544,3856.0,204235332,204235876
232,232,5,12,12.00000000000003,149,5745,-65,-65.20046620046637,-96,31,3e:d1:9b:c7:a4:de,204301311,544,3226.0,204300767,204301311
234,234,5,12,12.00000000000003,149,5745,-65,-64.7319347319349,-96,31,3e:d1:9b:c7:a4:de,204309250,272,6136.0,204308978,204309250
242,242,5,12,12.00000000000003,149,5745,-65,-64.5314685314687,-96,31,3e:d1:9b:c7:a4:de,204407878,272,1781.0,204407606,204407878
254,254,5,12,12.00000000000003,149,5745,-64,-64.62004662004681,-96,32,3e:d1:9b:c7:a4:de,204519712,272,1783.0,204519440,204519712
261,261,5,12,12.00000000000003,149,5745,-65,-65.16317016317035,-96,31,3e:d1:9b:c7:a4:de,204564278,544,1824.0,204563734,204564278
295,295,5,12,12.00000000000003,149,5745,-65,-66.02564102564119,-96,31,3e:d1:9b:c7:a4:de,204628456,544,248.0,204627912,204628456
304,304,5,12,12.00000000000003,149,5745,-67,-66.40326340326358,-96,29,3e:d1:9b:c7:a4:de,204653305,272,7646.0,204653033,204653305
314,314,5,12,12.00000000000003,149,5745,-67,-67.03030303030322,-96,29,3e:d1:9b:c7:a4:de,204748984,272,12442.0,204748712,204748984
326,326,5,12,12.00000000000003,149,5745,-69,-67.6270396270398,-96,27,3e:d1:9b:c7:a4:de,204865699,272,17416.0,204865427,204865699
343,343,5,12,12.00000000000003,149,5745,-68,-67.49650349650368,-96,28,3e:d1:9b:c7:a4:de,204981766,272,8214.0,204981494,204981766
358,358,5,12,12.00000000000003,149,5745,-65,-67.0396270396272,-96,31,3e:d1:9b:c7:a4:de,205037159,544,314.0,205036615,205037159
390,390,5,12,12.00000000000003,149,5745,-68,-66.36130536130553,-96,28,3e:d1:9b:c7:a4:de,205170007,544,927.0,205169463,205170007
394,394,5,12,12.00000000000003,149,5745,-66,-65.69463869463887,-96,30,3e:d1:9b:c7:a4:de,205213510,272,3547.0,205213238,205213510
418,418,5,12,12.00000000000003,149,5745,-64,-65.27272727272744,-96,32,3e:d1:9b:c7:a4:de,205330336,272,4106.0,205330064,205330336
440,440,5,12,12.00000000000003,149,5745,-65,-65.74825174825192,-96,31,3e:d1:9b:c7:a4:de,205447335,272,9012.0,205447063,205447335
455,455,5,12,12.00000000000003,149,5745,-66,-66.11421911421928,-96,30,3e:d1:9b:c7:a4:de,205559319,272,4181.0,205559047,205559319
472,472,5,12,12.00000000000003,149,5745,-66,-66.32867132867149,-96,30,3e:d1:9b:c7:a4:de,205624027,544,839.0,205623483,205624027
489,489,5,12,12.00000000000003,149,5745,-68,-66.68997668997686,-96,28,3e:d1:9b:c7:a4:de,205685720,272,66.0,205685448,205685720
494,494,5,12,12.00000000000003,149,5745,-68,-66.55477855477874,-96,28,3e:d1:9b:c7:a4:de,205690246,544,1301.0,205689702,205690246
510,510,5,12,12.00000000000003,149,5745,-65,-65.84149184149202,-96,31,3e:d1:9b:c7:a4:de,205788652,272,4261.0,205788380,205788652
520,520,5,12,12.00000000000003,149,5745,-66,-65.20279720279736,-96,30,3e:d1:9b:c7:a4:de,205905988,272,2636.0,205905716,205905988
533,533,5,12,12.00000000000003,149,5745,-63,-64.66200466200482,-96,33,3e:d1:9b:c7:a4:de,206017666,272,1155.0,206017394,206017666
555,555,5,12,12.00000000000003,149,5745,-63,-63.99300699300714,-96,33,3e:d1:9b:c7:a4:de,206082580,544,-270.0,206082036,206082580
562,562,5,12,12.00000000000003,149,5745,-64,-63.52214452214468,-96,32,3e:d1:9b:c7:a4:de,206134913,272,640.0,206134641,206134913
585,585,5,12,12.00000000000003,149,5745,-65,-63.32400932400949,-96,31,3e:d1:9b:c7:a4:de,206216781,544,2918.0,206216237,206216781
593,593,5,12,12.00000000000003,149,5745,-64,-63.482517482517665,-96,32,3e:d1:9b:c7:a4:de,206247258,272,2583.0,206246986,206247258
606,606,5,12,12.00000000000003,149,5745,-63,-64.37062937062956,-96,33,3e:d1:9b:c7:a4:de,206364420,272,7861.0,206364148,206364420
625,625,5,12,12.00000000000003,149,5745,-63,-64.86713286713304,-96,33,3e:d1:9b:c7:a4:de,206481519,272,4183.0,206481247,206481519
637,637,5,12,12.00000000000003,149,5745,-65,-65.09324009324027,-96,31,3e:d1:9b:c7:a4:de,206593435,272,4204.0,206593163,206593435
655,655,5,12,12.00000000000003,149,5745,-68,-65.73892773892791,-96,28,3e:d1:9b:c7:a4:de,206672877,544,75.0,206672333,206672877
660,660,5,12,12.00000000000003,149,5745,-67,-66.04662004662022,-96,29,3e:d1:9b:c7:a4:de,206717850,272,1114.0,206717578,206717850
679,679,5,12,12.00000000000003,149,5745,-65,-65.97902097902116,-96,31,3e:d1:9b:c7:a4:de,206737714,544,-18.0,206737170,206737714
689,689,5,12,12.00000000000003,149,5745,-65,-65.59906759906777,-96,31,3e:d1:9b:c7:a4:de,206823065,272,6047.0,206822793,206823065
697,697,5,12,12.00000000000003,149,5745,-66,-64.61305361305375,-96,30,3e:d1:9b:c7:a4:de,206939519,272,4465.0,206939247,206939519
709,709,5,12,12.00000000000003,149,5745,-62,-63.24009324009338,-96,34,3e:d1:9b:c7:a4:de,207055919,272,5405.0,207055647,207055919
729,729,5,12,12.00000000000003,149,5745,-63,-62.608391608391756,-96,33,3e:d1:9b:c7:a4:de,207133568,544,1958.0,207133024,207133568
733,733,5,12,12.00000000000003,149,5745,-63,-62.766899766899904,-96,33,3e:d1:9b:c7:a4:de,207170172,272,6520.0,207169900,207170172
757,757,5,12,12.00000000000003,149,5745,-61,-62.417249417249565,-96,35,3e:d1:9b:c7:a4:de,207264138,544,292.0,207263594,207264138
760,760,5,12,12.00000000000003,149,5745,-61,-62.0559440559442,-96,35,3e:d1:9b:c7:a4:de,207292025,272,149.0,207291753,207292025
771,771,5,12,12.00000000000003,149,5745,-64,-62.09557109557124,-96,32,3e:d1:9b:c7:a4:de,207399287,272,10135.0,207399015,207399287
787,787,5,12,12.00000000000003,149,5745,-64,-61.303030303030454,-96,32,3e:d1:9b:c7:a4:de,207515070,272,8680.0,207514798,207515070
800,800,5,12,12.00000000000003,149,5745,-59,-60.610722610722775,-96,37,3e:d1:9b:c7:a4:de,207626980,272,3373.0,207626708,207626980
817,817,5,12,12.00000000000003,149,5745,-60,-60.860139860140016,-96,36,3e:d1:9b:c7:a4:de,207721100,544,-70.0,207720556,207721100
820,820,5,12,12.00000000000003,149,5745,-60,-60.32167832167849,-96,36,3e:d1:9b:c7:a4:de,207750295,272,16495.0,207750023,207750295
839,839,5,12,12.00000000000003,149,5745,-59,-60.04428904428922,-96,37,3e:d1:9b:c7:a4:de,207786400,544,-123.0,207785856,207786400
844,844,5,12,12.00000000000003,149,5745,-62,-61.51048951048969,-96,34,3e:d1:9b:c7:a4:de,207854229,272,5919.0,207853957,207854229
854,854,5,12,12.00000000000003,149,5745,-65,-63.38461538461558,-96,31,3e:d1:9b:c7:a4:de,207968104,272,3972.0,207967832,207968104
863,863,5,12,12.00000000000003,149,5745,-61,-64.4988344988347,-96,35,3e:d1:9b:c7:a4:de,208081599,272,567.0,208081327,208081599
888,888,5,12,12.00000000000003,149,5745,-67,-65.7016317016319,-96,29,3e:d1:9b:c7:a4:de,208180088,544,1991.0,208179544,208180088
891,891,5,12,12.00000000000003,149,5745,-70,-66.3076923076925,-96,26,3e:d1:9b:c7:a4:de,208209570,272,9664.0,208209298,208209570
917,917,5,12,12.00000000000003,149,5745,-65,-66.36829836829854,-96,31,3e:d1:9b:c7:a4:de,208311869,544,-249.0,208311325,208311869
918,918,5,12,12.00000000000003,149,5745,-65,-66.08624708624725,-96,31,3e:d1:9b:c7:a4:de,208323399,272,11258.0,208323127,208323399
927,927,5,12,12.00000000000003,149,5745,-66,-65.82284382284399,-96,30,3e:d1:9b:c7:a4:de,208422121,272,29152.0,208421849,208422121
940,940,5,12,12.00000000000003,149,5745,-64,-64.60839160839176,-96,32,3e:d1:9b:c7:a4:de,208539115,272,773.0,208538843,208539115
955,955,5,12,12.00000000000003,149,5745,-65,-63.89976689976703,-96,31,3e:d1:9b:c7:a4:de,208653399,272,23307.0,208653127,208653399
978,978,5,12,12.00000000000003,149,5745,-63,-63.92540792540807,-96,33,3e:d1:9b:c7:a4:de,208774152,544,4434.0,208773608,208774152
980,980,5,12,12.00000000000003,149,5745,-63,-62.785547785547934,-96,33,3e:d1:9b:c7:a4:de,208782177,272,4676.0,208781905,208782177
998,998,5,12,12.00000000000003,149,5745,-63,-61.98368298368313,-96,33,3e:d1:9b:c7:a4:de,208839470,544,6553.0,208838926,208839470
1002,1002,5,12,12.00000000000003,149,5745,-62,-61.75524475524491,-96,34,3e:d1:9b:c7:a4:de,208878208,272,13382.0,208877936,208878208
1023,1023,5,12,12.00000000000003,149,5745,-61,-61.72261072261089,-96,35,3e:d1:9b:c7:a4:de,208992497,272,10195.0,208992225,208992497
1046,1046,5,12,12.00000000000003,149,5745,-59,-62.16083916083933,-96,37,3e:d1:9b:c7:a4:de,209111901,272,429.0,209111629,209111901
1068,1068,5,12,12.00000000000003,149,5745,-64,-62.3356643356645,-96,32,3e:d1:9b:c7:a4:de,209235193,544,7258.0,209234649,209235193
1069,1069,5,12,12.00000000000003,149,5745,-64,-62.87878787878803,-96,32,3e:d1:9b:c7:a4:de,209240896,272,5431.0,209240624,209240896
1096,1096,5,12,12.00000000000003,149,5745,-64,-63.30769230769246,-96,32,3e:d1:9b:c7:a4:de,209355631,272,66.0,209355359,209355631
1100,1100,5,12,12.00000000000003,149,5745,-63,-63.29137529137544,-96,33,3e:d1:9b:c7:a4:de,209365721,544,2874.0,209365177,209365721
1108,1108,5,12,12.00000000000003,149,5745,-62,-62.4358974358976,-96,34,3e:d1:9b:c7:a4:de,209451117,272,30548.0,209450845,209451117
1119,1119,5,12,12.00000000000003,149,5745,-63,-61.28671328671343,-96,33,3e:d1:9b:c7:a4:de,209566796,272,5187.0,209566524,209566796
1132,1132,5,12,12.00000000000003,149,5745,-60,-60.874125874126015,-96,36,3e:d1:9b:c7:a4:de,209680838,272,11866.0,209680566,209680838
1154,1154,5,12,12.00000000000003,149,5745,-59,-60.384615384615536,-96,37,3e:d1:9b:c7:a4:de,209814369,272,1690.0,209814097,209814369
1157,1157,5,12,12.00000000000003,149,5745,-59,-60.45454545454562,-96,37,3e:d1:9b:c7:a4:de,209822744,544,6237.0,209822200,209822744
1181,1181,5,12,12.00000000000003,149,5745,-63,-60.78787878787896,-96,33,3e:d1:9b:c7:a4:de,209887964,544,1366.0,209887420,209887964
1183,1183,5,12,12.00000000000003,149,5745,-62,-61.33799533799552,-96,34,3e:d1:9b:c7:a4:de,209913489,272,9582.0,209913217,209913489
1204,1204,5,12,12.00000000000003,149,5745,-61,-62.6037296037298,-96,35,3e:d1:9b:c7:a4:de,210020389,272,12411.0,210020117,210020389
1216,1216,5,12,12.00000000000003,149,5745,-64,-63.606060606060794,-96,32,3e:d1:9b:c7:a4:de,210132104,272,23397.0,210131832,210132104
1228,1228,5,12,12.00000000000003,149,5745,-64,-64.26806526806546,-96,32,3e:d1:9b:c7:a4:de,210256750,272,1776.0,210256478,210256750
1238,1238,5,12,12.00000000000003,149,5745,-65,-64.53379953379972,-96,31,3e:d1:9b:c7:a4:de,210283884,544,5596.0,210283340,210283884
1251,1251,5,12,12.00000000000003,149,5745,-66,-65.1118881118883,-96,30,3e:d1:9b:c7:a4:de,210362426,272,5560.0,210362154,210362426
1266,1266,5,12,12.00000000000003,149,5745,-65,-65.49184149184167,-96,31,3e:d1:9b:c7:a4:de,210414934,544,3971.0,210414390,210414934
1280,1280,5,12,12.00000000000003,149,5745,-65,-65.37062937062954,-96,31,3e:d1:9b:c7:a4:de,210479456,272,14697.0,210479184,210479456
1295,1295,5,12,12.00000000000003,149,5745,-65,-65.29370629370646,-96,31,3e:d1:9b:c7:a4:de,210596421,272,7305.0,210596149,210596421
1306,1306,5,12,12.00000000000003,149,5745,-65,-65.01165501165517,-96,31,3e:d1:9b:c7:a4:de,210713331,272,54425.0,210713059,210713331
1322,1322,5,12,12.00000000000003,149,5745,-65,-64.40559440559454,-96,31,3e:d1:9b:c7:a4:de,210846565,272,12188.0,210846293,210846565
1335,1335,5,12,12.00000000000003,149,5745,-64,-63.63636363636379,-96,32,3e:d1:9b:c7:a4:de,210871938,544,7220.0,210871394,210871938
1361,1361,5,12,12.00000000000003,149,5745,-63,-62.6526806526808,-96,33,3e:d1:9b:c7:a4:de,210936538,544,1379.0,210935994,210936538
1362,1362,5,12,12.00000000000003,149,5745,-62,-61.98834498834513,-96,34,3e:d1:9b:c7:a4:de,210944862,272,8052.0,210944590,210944862
1377,1377,5,12,12.00000000000003,149,5745,-60,-61.419580419580555,-96,36,3e:d1:9b:c7:a4:de,211054928,272,2737.0,211054656,211054928
1390,1390,5,12,12.00000000000003,149,5745,-60,-60.79020979020993,-96,36,3e:d1:9b:c7:a4:de,211172387,272,2590.0,211172115,211172387
1410,1410,5,12,12.00000000000003,149,5745,-61,-60.42890442890458,-96,35,3e:d1:9b:c7:a4:de,211305398,272,7994.0,211305126,211305398
1427,1427,5,12,12.00000000000003,149,5745,-62,-60.1561771561773,-96,34,3e:d1:9b:c7:a4:de,211330748,544,5639.0,211330204,211330748
1438,1438,5,12,12.00000000000003,149,5745,-60,-60.12587412587428,-96,36,3e:d1:9b:c7:a4:de,211404743,272,8060.0,211404471,211404743
1457,1457,5,12,12.00000000000003,149,5745,-59,-60.256410256410426,-96,37,3e:d1:9b:c7:a4:de,211460957,544,1577.0,211460413,211460957
1463,1463,5,12,12.00000000000003,149,5745,-60,-60.23076923076939,-96,36,3e:d1:9b:c7:a4:de,211517844,272,8362.0,211517572,211517844
1475,1475,5,12,12.00000000000003,149,5745,-60,-60.19347319347335,-96,36,3e:d1:9b:c7:a4:de,211633711,272,23586.0,211633439,211633711
1488,1488,5,12,12.00000000000003,149,5745,-61,-60.41724941724957,-96,35,3e:d1:9b:c7:a4:de,211750708,272,1485.0,211750436,211750708
1503,1503,5,12,12.00000000000003,149,5745,-61,-60.84149184149201,-96,35,3e:d1:9b:c7:a4:de,211862593,272,12000.0,211862321,211862593
1520,1520,5,12,12.00000000000003,149,5745,-61,-61.00466200466217,-96,35,3e:d1:9b:c7:a4:de,211914620,544,875.0,211914076,211914620
1551,1551,5,12,12.00000000000003,149,5745,-61,-60.86247086247103,-96,35,3e:d1:9b:c7:a4:de,211979262,544,811.0,211978718,211979262
1556,1556,5,12,12.00000000000003,149,5745,-61,-60.687645687645855,-96,35,3e:d1:9b:c7:a4:de,211993490,272,8750.0,211993218,211993490
1582,1582,5,12,12.00000000000003,149,5745,-60,-60.31235431235447,-96,36,3e:d1:9b:c7:a4:de,212092479,272,18975.0,212092207,212092479
1601,1601,5,12,12.00000000000003,149,5745,-60,-59.96969696969713,-96,36,3e:d1:9b:c7:a4:de,212209601,272,2303.0,212209329,212209601
1619,1619,5,12,12.00000000000003,149,5745,-60,-60.12121212121229,-96,36,3e:d1:9b:c7:a4:de,212326739,272,30404.0,212326467,212326739
1631,1631,5,12,12.00000000000003,149,5745,-60,-60.42657342657358,-96,36,3e:d1:9b:c7:a4:de,212373758,544,3303.0,212373214,212373758
1641,1641,5,12,12.00000000000003,149,5745,-60,-60.78088578088594,-96,36,3e:d1:9b:c7:a4:de,212443423,272,9700.0,212443151,212443423
1660,1660,5,12,12.00000000000003,149,5745,-61,-61.01864801864817,-96,35,3e:d1:9b:c7:a4:de,212506120,544,-187.0,212505576,212506120
1663,1663,5,12,12.00000000000003,149,5745,-63,-60.47086247086264,-96,33,3e:d1:9b:c7:a4:de,212560807,272,49914.0,212560535,212560807
1676,1676,5,12,12.00000000000003,149,5745,-61,-60.29370629370647,-96,35,3e:d1:9b:c7:a4:de,212676846,272,7571.0,212676574,212676846
1690,1690,5,12,12.00000000000003,149,5745,-60,-60.727272727272904,-96,36,3e:d1:9b:c7:a4:de,212794787,272,8916.0,212794515,212794787
1704,1704,5,12,12.00000000000003,149,5745,-59,-61.337995337995515,-96,37,3e:d1:9b:c7:a4:de,212906641,272,892.0,212906369,212906641
1721,1721,5,12,12.00000000000003,149,5745,-59,-61.84382284382302,-96,37,3e:d1:9b:c7:a4:de,212962078,544,21.0,212961534,212962078
1740,1740,5,12,12.00000000000003,149,5745,-65,-62.386946386946555,-96,31,3e:d1:9b:c7:a4:de,213025659,544,677.0,213025115,213025659
1750,1750,5,12,12.00000000000003,149,5745,-66,-62.84149184149203,-96,30,3e:d1:9b:c7:a4:de,213039828,272,4019.0,213039556,213039828
1763,1763,5,12,12.00000000000003,149,5745,-64,-63.3916083916086,-96,32,3e:d1:9b:c7:a4:de,213141238,272,10270.0,213140966,213141238
1774,1774,5,12,12.00000000000003,149,5745,-63,-64.54312354312374,-96,33,3e:d1:9b:c7:a4:de,213258249,272,48622.0,213257977,213258249
1789,1789,5,12,12.00000000000003,149,5745,-63,-65.68298368298386,-96,33,3e:d1:9b:c7:a4:de,213374844,272,34.0,213374572,213374844
1806,1806,5,12,12.00000000000003,149,5745,-63,-65.51515151515167,-96,33,3e:d1:9b:c7:a4:de,213418783,544,1309.0,213418239,213418783
1823,1823,5,12,12.00000000000003,149,5745,-68,-65.47785547785563,-96,28,3e:d1:9b:c7:a4:de,213489581,272,876.0,213489309,213489581
1840,1840,5,12,12.00000000000003,149,5745,-70,-65.0372960372962,-96,26,3e:d1:9b:c7:a4:de,213552242,544,4178.0,213551698,213552242
1849,1849,5,12,12.00000000000003,149,5745,-66,-64.47319347319365,-96,30,3e:d1:9b:c7:a4:de,213601845,272,2327.0,213601573,213601845
1868,1868,5,12,12.00000000000003,149,5745,-60,-63.90675990676009,-96,36,3e:d1:9b:c7:a4:de,213727943,272,1888.0,213727671,213727943
1870,1870,5,12,12.00000000000003,149,5745,-61,-63.35198135198152,-96,35,3e:d1:9b:c7:a4:de,213747432,544,13310.0,213746888,213747432
1881,1881,5,12,12.00000000000003,149,5745,-61,-62.7389277389279,-96,35,3e:d1:9b:c7:a4:de,213831052,272,2116.0,213830780,213831052
1896,1896,5,12,12.00000000000003,149,5745,-65,-63.1421911421913,-96,31,3e:d1:9b:c7:a4:de,213943102,272,4670.0,213942830,213943102
1914,1914,5,12,12.00000000000003,149,5745,-66,-64.4242424242426,-96,30,3e:d1:9b:c7:a4:de,214009980,544,-188.0,214009436,214009980
1936,1936,5,12,12.00000000000003,149,5745,-66,-65.34965034965056,-96,30,3e:d1:9b:c7:a4:de,214072079,272,184.0,214071807,214072079
1941,1941,5,12,12.00000000000003,149,5745,-66,-66.17948717948737,-96,30,3e:d1:9b:c7:a4:de,214076026,544,-232.0,214075482,214076026
1954,1954,5,12,12.00000000000003,149,5745,-66,-66.55944055944074,-96,30,3e:d1:9b:c7:a4:de,214140207,544,7969.0,214139663,214140207
1960,1960,5,12,12.00000000000003,149,5745,-65,-66.14685314685332,-96,31,3e:d1:9b:c7:a4:de,214186804,272,4031.0,214186532,214186804
1962,1962,5,12,12.00000000000003,149,5745,-65,-65.74358974358991,-96,31,3e:d1:9b:c7:a4:de,214205736,544,735.0,214205192,214205736
1971,1971,5,12,12.00000000000003,149,5745,-69,-65.18881118881134,-96,27,3e:d1:9b:c7:a4:de,214271744,544,13328.0,214271200,214271744
1973,1973,5,12,12.00000000000003,149,5745,-64,-64.82517482517498,-96,32,3e:d1:9b:c7:a4:de,214302280,272,5893.0,214302008,214302280
1986,1986,5,12,12.00000000000003,149,5745,-63,-64.48951048951064,-96,33,3e:d1:9b:c7:a4:de,214393545,272,38103.0,214393273,214393545
2010,2010,5,12,12.00000000000003,149,5745,-63,-63.72960372960387,-96,33,3e:d1:9b:c7:a4:de,214471322,544,2964.0,214470778,214471322
2020,2020,5,12,12.00000000000003,149,5745,-63,-62.93473193473207,-96,33,3e:d1:9b:c7:a4:de,214514458,272,2528.0,214514186,214514458
2027,2027,5,12,12.00000000000003,149,5745,-64,-61.98601398601412,-96,32,3e:d1:9b:c7:a4:de,214533723,544,-294.0,214533179,214533723
2044,2044,5,12,12.00000000000003,149,5745,-62,-61.930069930070076,-96,34,3e:d1:9b:c7:a4:de,214599448,544,2909.0,214598904,214599448
2052,2052,5,12,12.00000000000003,149,5745,-60,-61.89044289044305,-96,36,3e:d1:9b:c7:a4:de,214629475,272,13884.0,214629203,214629475
2058,2058,5,12,12.00000000000003,149,5745,-62,-61.80419580419595,-96,34,3e:d1:9b:c7:a4:de,214665020,544,7214.0,214664476,214665020
2065,2065,5,12,12.00000000000003,149,5745,-61,-61.61305361305376,-96,35,3e:d1:9b:c7:a4:de,214729312,272,12581.0,214729040,214729312
2080,2080,5,12,12.00000000000003,149,5745,-62,-61.219114219114374,-96,34,3e:d1:9b:c7:a4:de,214841519,272,21486.0,214841247,214841519
2104,2104,5,12,12.00000000000003,149,5745,-63,-61.36596736596753,-96,33,3e:d1:9b:c7:a4:de,214953744,272,5064.0,214953472,214953744
2126,2126,5,12,12.00000000000003,149,5745,-61,-61.40326340326356,-96,35,3e:d1:9b:c7:a4:de,215061550,544,3.0,215061006,215061550
2134,2134,5,12,12.00000000000003,149,5745,-60,-61.01398601398617,-96,36,3e:d1:9b:c7:a4:de,215088223,272,14082.0,215087951,215088223
2151,2151,5,12,12.00000000000003,149,5745,-60,-60.95571095571111,-96,36,3e:d1:9b:c7:a4:de,215125804,544,830.0,215125260,215125804
2160,2160,5,12,12.00000000000003,149,5745,-62,-60.93240093240109,-96,34,3e:d1:9b:c7:a4:de,215184133,272,29446.0,215183861,215184133
2184,2184,5,12,12.00000000000003,149,5745,-61,-61.11188811188827,-96,35,3e:d1:9b:c7:a4:de,215301104,272,28244.0,215300832,215301104
2202,2202,5,12,12.00000000000003,149,5745,-61,-61.5407925407927,-96,35,3e:d1:9b:c7:a4:de,215415246,272,41530.0,215414974,215415246
2231,2231,5,12,12.00000000000003,149,5745,-62,-60.75291375291393,-96,34,3e:d1:9b:c7:a4:de,215521963,544,-212.0,215521419,215521963
2236,2236,5,12,12.00000000000003,149,5745,-62,-60.97435897435916,-96,34,3e:d1:9b:c7:a4:de,215547447,272,25.0,215547175,215547447
2263,2263,5,12,12.00000000000003,149,5745,-61,-61.491841491841654,-96,35,3e:d1:9b:c7:a4:de,215652702,544,3011.0,215652158,215652702
2267,2267,5,12,12.00000000000003,149,5745,-60,-62.235431235431406,-96,36,3e:d1:9b:c7:a4:de,215661372,272,5745.0,215661100,215661372
2277,2277,5,12,12.00000000000003,149,5745,-59,-62.80186480186497,-96,37,3e:d1:9b:c7:a4:de,215754472,272,641.0,215754200,215754472
2291,2291,5,12,12.00000000000003,149,5745,-69,-63.14452214452232,-96,27,3e:d1:9b:c7:a4:de,215870210,272,2433.0,215869938,215870210
2305,2305,5,12,12.00000000000003,149,5745,-65,-63.53379953379971,-96,31,3e:d1:9b:c7:a4:de,215987267,272,10160.0,215986995,215987267
2325,2325,5,12,12.00000000000003,149,5745,-63,-64.27972027972045,-96,33,3e:d1:9b:c7:a4:de,216109086,544,4681.0,216108542,216109086
2328,2328,5,12,12.00000000000003,149,5745,-63,-64.36596736596755,-96,33,3e:d1:9b:c7:a4:de,216120111,272,5341.0,216119839,216120111
2345,2345,5,12,12.00000000000003,149,5745,-63,-64.10256410256427,-96,33,3e:d1:9b:c7:a4:de,216173931,544,711.0,216173387,216173931
2352,2352,5,12,12.00000000000003,149,5745,-64,-63.247086247086386,-96,32,3e:d1:9b:c7:a4:de,216212431,272,8944.0,216212159,216212431
2362,2362,5,12,12.00000000000003,149,5745,-65,-63.53379953379968,-96,31,3e:d1:9b:c7:a4:de,216329598,272,42218.0,216329326,216329598
2375,2375,5,12,12.00000000000003,149,5745,-62,-63.37762237762253,-96,34,3e:d1:9b:c7:a4:de,216443917,272,39474.0,216443645,216443917
2397,2397,5,12,12.00000000000003,149,5745,-64,-62.97202797202813,-96,32,3e:d1:9b:c7:a4:de,216562442,272,2501.0,216562170,216562442
