,phy,data_rate,channel,frequency,signal_dbm,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
0,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,23595,408,,23187,23595
1,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,35716,408,11713,35308,35716
2,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,59064,160,23188,58904,59064
3,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,59653,368,221,59285,59653
4,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:22,60040,180,207,59860,60040
5,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,60273,184,49,60089,60273
6,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,60491,176,42,60315,60491
7,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:25,60710,160,59,60550,60710
8,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,161464,160,100594,161304,161464
9,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,161683,368,-149,161315,161683
10,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:23,162400,184,533,162216,162400
11,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,162628,176,52,162452,162628
12,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,162875,160,87,162715,162875
13,6,6,1,2412,-53,-89,36,40:e3:d6:da:ba:26,163077,380,-178,162697,163077
14,6,6,1,2412,-84,-89,5,e6:aa:ea:c9:ea:1b,168680,408,5195,168272,168680
15,4,1,1,2412,-72,-89,17,54:e4:3a:ec:fb:64,172876,2160,2036,170716,172876
16,4,1,1,2412,-61,-89,28,b8:3a:5a:88:e6:e0,175059,2360,-177,172699,175059
17,4,5.5,1,2412,-84,-89,5,f0:b6:1e:30:eb:66,187132,389,11684,186743,187132
18,4,5.5,1,2412,-82,-89,7,,187538,213,193,187325,187538
19,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,187610,136,-64,187474,187610
20,6,12,1,2412,-80,-89,9,,187766,32,124,187734,187766
21,6,6,1,2412,-63,-89,26,40:e3:d6:da:ba:21,187805,348,-309,187457,187805
22,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,188190,156,229,188034,188190
23,4,1,1,2412,-81,-89,8,a6:e5:7c:28:b1:d3,188464,944,-670,187520,188464
24,4,1,1,2412,-82,-89,7,,189419,304,651,189115,189419
25,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,189601,156,26,189445,189601
26,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,189800,136,63,189664,189800
27,6,12,1,2412,-81,-89,8,,191753,32,1921,191721,191753
28,6,6,1,2412,-83,-89,6,e6:aa:ea:c9:ea:1b,192906,408,745,192498,192906
29,6,6,1,2412,-85,-89,4,e6:aa:ea:c9:ea:1b,205022,408,11708,204614,205022
30,6,6,1,2412,-77,-89,12,f0:b6:1e:30:eb:66,251859,204,46633,251655,251859
31,4,1,1,2412,-82,-89,7,,254787,304,2624,254483,254787
32,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,263878,160,8931,263718,263878
33,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,264079,368,-167,263711,264079
34,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,264475,180,216,264295,264475
35,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,264699,184,40,264515,264699
36,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,264908,176,33,264732,264908
37,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,265128,160,60,264968,265128
38,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,265347,380,-161,264967,265347
39,4,1,1,2412,-72,-89,17,54:e4:3a:ec:fb:64,275276,2160,7769,273116,275276
40,4,1,1,2412,-87,-89,2,b8:3a:5a:88:e6:e0,277459,2360,-177,275099,277459
41,4,1,1,2412,-85,-89,4,b8:3a:5a:88:e6:e1,279866,2376,31,277490,279866
42,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,366253,160,86227,366093,366253
43,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,366445,368,-176,366077,366445
44,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,367520,160,915,367360,367520
45,4,1,1,2412,-85,-89,4,c0:c9:e3:4d:6e:bf,418321,872,49929,417449,418321
46,6,6,1,2412,-72,-89,17,e6:aa:ea:b7:4a:dd,464933,408,46204,464525,464933
47,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:20,469047,160,3954,468887,469047
48,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,469267,368,-148,468899,469267
49,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,469681,180,234,469501,469681
50,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,469895,184,30,469711,469895
51,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,470114,176,43,469938,470114
52,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,470324,160,50,470164,470324
53,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,470516,380,-188,470136,470516
54,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,519727,408,48803,519319,519727
55,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,531846,408,11711,531438,531846
56,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,543953,408,11699,543545,543953
57,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,556085,408,11724,555677,556085
58,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,568188,408,11695,567780,568188
59,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,571054,160,2706,570894,571054
60,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,571273,368,-149,570905,571273
61,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,571660,180,207,571480,571660
62,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,571893,184,49,571709,571893
63,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,572102,176,33,571926,572102
64,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:25,572312,160,50,572152,572312
65,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,572513,380,-179,572133,572513
66,4,1,1,2412,-73,-89,16,54:e4:3a:ec:fb:64,582473,2160,7800,580313,582473
67,4,1,1,2412,-87,-89,2,b8:3a:5a:88:e6:e0,584657,2360,-176,582297,584657
68,4,1,1,2412,-82,-89,7,a6:e5:7c:28:b1:d3,667649,944,82048,666705,667649
69,4,1,1,2412,-82,-89,7,a6:e5:7c:28:b1:d3,668700,944,107,667756,668700
70,4,1,1,2412,-84,-89,5,a6:e5:7c:28:b1:d3,669751,944,107,668807,669751
71,4,1,1,2412,-77,-89,12,a6:e5:7c:28:b1:d3,670802,944,107,669858,670802
72,4,1,1,2412,-83,-89,6,a6:e5:7c:28:b1:d3,672068,944,322,671124,672068
73,4,1,1,2412,-69,-89,20,a6:e5:7c:28:b1:d3,674223,944,1211,673279,674223
74,4,1,1,2412,-80,-89,9,a6:e5:7c:28:b1:d3,675319,944,152,674375,675319
75,4,1,1,2412,-82,-89,7,a6:e5:7c:28:b1:d3,676379,944,116,675435,676379
76,4,1,1,2412,-83,-89,6,a6:e5:7c:28:b1:d3,677466,944,143,676522,677466
77,4,1,1,2412,-65,-89,24,a6:e5:7c:28:b1:d3,678535,944,125,677591,678535
78,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,679662,160,967,679502,679662
79,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,679881,368,-149,679513,679881
80,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,680295,180,234,680115,680295
81,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,680519,184,40,680335,680519
82,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,680737,176,42,680561,680737
83,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,680939,160,42,680779,680939
84,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,681158,380,-161,680778,681158
85,4,1,1,2412,-73,-89,16,54:e4:3a:ec:fb:64,684872,2160,1554,682712,684872
86,6,6,1,2412,-83,-89,6,e6:aa:ea:c9:ea:1b,727384,408,42104,726976,727384
87,6,6,1,2412,-84,-89,5,e6:aa:ea:c9:ea:1b,739471,408,11679,739063,739471
88,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,775877,160,36246,775717,775877
89,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:21,776103,368,-142,775735,776103
90,6,12,1,2412,-54,-89,35,40:e3:d6:da:ba:22,776505,180,222,776325,776505
91,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,776720,184,31,776536,776720
92,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,776957,176,61,776781,776957
93,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,777167,160,50,777007,777167
94,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,777377,380,-170,776997,777377
95,4,1,1,2412,-60,-89,29,54:e4:3a:ec:fb:64,787562,2160,8025,785402,787562
96,4,1,1,2412,-72,-89,17,de:58:69:86:8b:78,831776,992,43222,830784,831776
97,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,835257,136,3345,835121,835257
98,6,12,1,2412,-70,-89,19,,835410,32,121,835378,835410
99,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,835511,348,-247,835163,835511
100,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,837528,156,1861,837372,837528
101,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,837909,156,225,837753,837909
102,6,12,1,2412,-70,-89,19,,838083,32,142,838051,838083
103,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,838168,136,-51,838032,838168
104,6,12,1,2412,-70,-89,19,,838322,32,122,838290,838322
105,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,846856,408,8126,846448,846856
106,4,1,1,2412,-72,-89,17,,856301,304,9141,855997,856301
107,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,856465,136,28,856329,856465
108,6,12,1,2412,-71,-89,18,,857574,32,1077,857542,857574
109,6,12,1,2412,-70,-89,19,,858241,32,635,858209,858241
110,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:25,858907,136,530,858771,858907
111,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,859161,408,-154,858753,859161
112,6,12,1,2412,-69,-89,20,,860034,32,841,860002,860034
113,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,871098,408,10656,870690,871098
114,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,878274,160,7016,878114,878274
115,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,878475,368,-167,878107,878475
116,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,878862,180,207,878682,878862
117,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,879076,184,30,878892,879076
118,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,879295,176,43,879119,879295
119,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,879523,160,68,879363,879523
120,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,879742,380,-161,879362,879742
121,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,883214,408,3064,882806,883214
122,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,886208,136,2858,886072,886208
123,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,886412,348,-144,886064,886412
124,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,886788,156,220,886632,886788
125,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,886987,156,43,886831,886987
126,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,887177,136,54,887041,887177
127,4,1,1,2412,-85,-89,4,b8:3a:5a:88:e6:e0,891872,2360,2335,889512,891872
128,4,1,1,2412,-86,-89,3,b8:3a:5a:88:e6:e1,894279,2376,31,891903,894279
129,4,1,1,2412,-85,-89,4,c0:c9:e3:4d:6e:bf,909503,872,14352,908631,909503
130,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:20,980676,160,71013,980516,980676
131,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,981308,180,452,981128,981308
132,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,981540,184,48,981356,981540
133,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,981768,176,52,981592,981768
134,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:25,981978,160,50,981818,981978
135,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,982188,380,-170,981808,982188
136,6,6,1,2412,-72,-89,17,e6:aa:ea:b7:4a:dd,984541,408,1945,984133,984541
137,6,6,1,2412,-74,-89,15,e6:aa:ea:b7:4a:dd,1008773,408,23824,1008365,1008773
138,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,1083066,160,74133,1082906,1083066
139,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,1083276,368,-158,1082908,1083276
140,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1083663,180,207,1083483,1083663
141,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,1083877,184,30,1083693,1083877
142,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1084114,176,61,1083938,1084114
143,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1084315,160,41,1084155,1084315
144,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1084525,380,-170,1084145,1084525
145,4,1,1,2412,-85,-89,4,b8:3a:5a:88:e6:e0,1096678,2360,9793,1094318,1096678
146,4,1,1,2412,-86,-89,3,b8:3a:5a:88:e6:e1,1099067,2376,13,1096691,1099067
147,6,6,1,2412,-85,-89,4,e6:aa:ea:c9:ea:1b,1122208,408,22733,1121800,1122208
148,6,6,1,2412,-85,-89,4,e6:aa:ea:c9:ea:1b,1158555,408,35939,1158147,1158555
149,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,1185463,160,26748,1185303,1185463
150,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,1185681,368,-150,1185313,1185681
151,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1186086,180,225,1185906,1186086
152,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,1186310,184,40,1186126,1186310
153,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1186546,176,60,1186370,1186546
154,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1186766,160,60,1186606,1186766
155,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1186985,380,-161,1186605,1186985
156,4,1,1,2412,-74,-89,15,54:e4:3a:ec:fb:64,1196867,2160,7722,1194707,1196867
157,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,1264182,408,66907,1263774,1264182
158,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,1276314,408,11724,1275906,1276314
159,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1289865,180,13371,1289685,1289865
160,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,1290345,176,304,1290169,1290345
161,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1290565,160,60,1290405,1290565
162,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1290783,380,-162,1290403,1290783
163,4,1,1,2412,-86,-89,3,b8:3a:5a:88:e6:e0,1301460,2360,8317,1299100,1301460
164,4,1,1,2412,-60,-89,29,b8:3a:5a:88:e6:e1,1303858,2376,22,1301482,1303858
165,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:20,1390277,160,86259,1390117,1390277
166,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:21,1390496,368,-149,1390128,1390496
167,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1390891,180,215,1390711,1390891
168,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:23,1391106,184,31,1390922,1391106
169,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1391333,176,51,1391157,1391333
170,6,12,1,2412,-54,-89,35,40:e3:d6:da:ba:25,1391535,160,42,1391375,1391535
171,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1391735,380,-180,1391355,1391735
172,4,1,1,2412,-82,-89,7,c0:c9:e3:4d:6e:bf,1398902,872,6295,1398030,1398902
173,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,1492880,160,93818,1492720,1492880
174,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,1493090,368,-158,1492722,1493090
175,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:22,1493504,180,234,1493324,1493504
176,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,1493719,184,31,1493535,1493719
177,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1493955,176,60,1493779,1493955
178,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1494183,160,68,1494023,1494183
179,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1494393,380,-170,1494013,1494393
180,4,1,1,2412,-85,-89,4,b8:3a:5a:88:e6:e0,1506266,2360,9513,1503906,1506266
181,6,6,1,2412,-72,-89,17,e6:aa:ea:b7:4a:dd,1516695,408,10021,1516287,1516695
182,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,1568767,408,51664,1568359,1568767
183,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,1580865,408,11690,1580457,1580865
184,4,1,1,2412,-80,-89,9,a4:e5:7c:28:b1:d3,1582773,688,1220,1582085,1582773
185,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,1593048,408,9867,1592640,1593048
186,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,1595078,160,1870,1594918,1595078
187,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,1595270,368,-176,1594902,1595270
188,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1595657,180,207,1595477,1595657
189,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,1595889,184,48,1595705,1595889
190,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1596141,176,76,1595965,1596141
191,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1596343,160,42,1596183,1596343
192,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,1596534,380,-189,1596154,1596534
193,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,1605104,408,8162,1604696,1605104
194,6,6,1,2412,-49,-89,40,e6:aa:ea:c9:ea:33,1617224,408,11712,1616816,1617224
195,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:20,1697476,160,80092,1697316,1697476
196,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,1697695,368,-149,1697327,1697695
197,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,1698100,180,225,1697920,1698100
198,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,1698333,184,49,1698149,1698333
199,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,1698569,176,60,1698393,1698569
200,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,1698789,160,60,1698629,1698789
201,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:23,1802323,184,103350,1802139,1802323
202,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,1802532,176,33,1802356,1802532
203,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:26,1803017,380,105,1802637,1803017
204,4,1,1,2412,-73,-89,16,54:e4:3a:ec:fb:64,1811262,2160,6085,1809102,1811262
205,4,1,1,2412,-81,-89,8,b8:3a:5a:88:e6:e1,1815843,2376,2205,1813467,1815843
206,6,6,1,2412,-71,-89,18,e6:aa:ea:b7:4a:dd,1819485,408,3234,1819077,1819485
207,6,6,1,2412,-71,-89,18,e6:aa:ea:b7:4a:dd,1843730,408,23837,1843322,1843730
208,6,6,1,2412,-71,-89,18,e6:aa:ea:b7:4a:dd,1855842,408,11704,1855434,1855842
209,6,6,1,2412,-47,-89,42,e6:aa:ea:c9:ea:33,1884764,408,28514,1884356,1884764
210,4,1,1,2412,-64,-89,25,c0:c9:e3:4d:6e:bf,1893711,872,8075,1892839,1893711
211,6,6,1,2412,-47,-89,42,e6:aa:ea:c9:ea:33,1896886,408,2767,1896478,1896886
212,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:20,1902275,160,5229,1902115,1902275
213,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:21,1903664,368,1021,1903296,1903664
214,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:22,1904061,180,217,1903881,1904061
215,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:23,1904308,184,63,1904124,1904308
216,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,1904517,176,33,1904341,1904517
217,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:25,1904746,160,69,1904586,1904746
218,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:26,1904938,380,-188,1904558,1904938
219,6,6,1,2412,-46,-89,43,e6:aa:ea:c9:ea:33,1911161,408,5815,1910753,1911161
220,4,1,1,2412,-71,-89,18,54:e4:3a:ec:fb:64,1913662,2160,341,1911502,1913662
221,4,1,1,2412,-82,-89,7,b8:3a:5a:88:e6:e0,1915855,2360,-167,1913495,1915855
222,6,6,1,2412,-46,-89,43,e6:aa:ea:c9:ea:33,1921110,408,4847,1920702,1921110
223,6,6,1,2412,-46,-89,43,e6:aa:ea:c9:ea:33,1933220,408,11702,1932812,1933220
224,4,1,1,2412,-82,-89,7,,1940162,304,6638,1939858,1940162
225,6,6,1,2412,-84,-89,5,e6:aa:ea:c9:ea:1b,1974484,408,33914,1974076,1974484
226,6,6,1,2412,-82,-89,7,e6:aa:ea:c9:ea:1b,1998900,408,24008,1998492,1998900
227,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:20,2004661,160,5601,2004501,2004661
228,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:21,2004871,368,-158,2004503,2004871
229,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:22,2005285,180,234,2005105,2005285
230,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:23,2005508,184,39,2005324,2005508
231,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,2005745,176,61,2005569,2005745
232,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:25,2005946,160,41,2005786,2005946
233,6,6,1,2412,-55,-89,34,40:e3:d6:da:ba:26,2006147,380,-179,2005767,2006147
234,4,1,1,2412,-70,-89,19,54:e4:3a:ec:fb:64,2016061,2160,7754,2013901,2016061
235,6,6,1,2412,-47,-89,42,,2035209,44,19104,2035165,2035209
236,6,6,1,2412,-48,-89,41,,2045964,44,10711,2045920,2045964
237,6,6,1,2412,-46,-89,43,,2060214,44,14206,2060170,2060214
238,6,6,1,2412,-47,-89,42,,2085210,44,24952,2085166,2085210
239,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,2107061,160,21691,2106901,2107061
240,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,2107280,368,-149,2106912,2107280
241,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:22,2107676,180,216,2107496,2107676
242,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,2107890,184,30,2107706,2107890
243,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,2108109,176,43,2107933,2108109
244,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,2108320,160,51,2108160,2108320
245,6,6,1,2412,-53,-89,36,40:e3:d6:da:ba:26,2108538,380,-162,2108158,2108538
246,6,6,1,2412,-46,-89,43,,2110209,44,1627,2110165,2110209
247,4,1,1,2412,-69,-89,20,54:e4:3a:ec:fb:64,2118459,2160,6090,2116299,2118459
248,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:20,2209472,160,90853,2209312,2209472
249,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,2209682,368,-158,2209314,2209682
250,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,2210096,180,234,2209916,2210096
251,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,2210311,184,31,2210127,2210311
252,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,2210520,176,33,2210344,2210520
253,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,2210721,160,41,2210561,2210721
254,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,2210913,380,-188,2210533,2210913
255,6,6,1,2412,-48,-89,41,e6:aa:ea:c9:ea:33,2211994,408,673,2211586,2211994
256,6,6,1,2412,-47,-89,42,e6:aa:ea:c9:ea:33,2236366,408,23964,2235958,2236366
257,6,6,1,2412,-75,-89,14,e6:aa:ea:b7:4a:dd,2272877,408,36103,2272469,2272877
258,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,2311878,160,38841,2311718,2311878
259,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,2312088,368,-158,2311720,2312088
260,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,2312502,180,234,2312322,2312502
261,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,2312716,184,30,2312532,2312716
262,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:24,2312953,176,61,2312777,2312953
263,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,2313181,160,68,2313021,2313181
264,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,2313400,380,-161,2313020,2313400
265,4,1,1,2412,-83,-89,6,b8:3a:5a:88:e6:e1,2327114,2376,11338,2324738,2327114
266,6,6,1,2412,-82,-89,7,e6:aa:ea:c9:ea:1b,2394928,408,67406,2394520,2394928
267,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:20,2414282,160,19194,2414122,2414282
268,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:21,2414500,368,-150,2414132,2414500
269,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:22,2414887,180,207,2414707,2414887
270,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:23,2415102,184,31,2414918,2415102
271,6,12,1,2412,-55,-89,34,40:e3:d6:da:ba:24,2415338,176,60,2415162,2415338
272,6,12,1,2412,-56,-89,33,40:e3:d6:da:ba:25,2415540,160,42,2415380,2415540
273,6,6,1,2412,-56,-89,33,40:e3:d6:da:ba:26,2415740,380,-180,2415360,2415740
274,6,6,1,2412,-83,-89,6,e6:aa:ea:c9:ea:1b,2419151,408,3003,2418743,2419151
275,4,1,1,2412,-79,-89,10,a6:e5:7c:28:b1:d3,2490388,992,70245,2489396,2490388
276,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:20,2516673,160,26125,2516513,2516673
277,6,6,1,2412,-57,-89,32,40:e3:d6:da:ba:21,2516883,368,-158,2516515,2516883
278,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:22,2517270,180,207,2517090,2517270
279,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:23,2517502,184,48,2517318,2517502
280,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:24,2517721,176,43,2517545,2517721
281,6,12,1,2412,-57,-89,32,40:e3:d6:da:ba:25,2517922,160,41,2517762,2517922
282,6,6,1,2412,-57,-89,32,40:e3:d6:da:ba:26,2518141,380,-161,2517761,2518141
283,6,6,1,2412,-57,-89,32,40:e3:d6:da:ba:21,2619285,368,100776,2618917,2619285
