,Unnamed: 0,phy,data_rate,data_rate_smooth,channel,frequency,signal_dbm,signal_smooth,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
1667,1667,7,19.5,19.50000000000005,1,2412,0,6.965034965035211,-90,90,e2:db:d1:d1:b0:4a,5227497,48,-48.0,5227449,5227497
1668,1668,7,19.5,19.50000000000005,1,2412,0,0.0,-90,90,e2:db:d1:d1:b0:4a,5227497,48,-48.0,5227449,5227497
1669,1669,7,19.5,19.50000000000005,1,2412,0,0.0,-90,90,e2:db:d1:d1:b0:4a,5227497,44,-44.0,5227453,5227497
1670,1670,7,19.5,19.50000000000005,1,2412,0,0.0,-90,90,e2:db:d1:d1:b0:4a,5227497,48,-48.0,5227449,5227497
1671,1671,7,19.5,19.50000000000005,1,2412,0,0.0,-90,90,e2:db:d1:d1:b0:4a,5227497,236,-236.0,5227261,5227497
1672,1672,7,19.5,19.50000000000005,1,2412,0,6.377622377622185,-90,90,e2:db:d1:d1:b0:4a,5227497,72,-72.0,5227425,5227497
1673,1673,7,19.5,20.632867132867148,1,2412,0,4.951048951048638,-90,90,e2:db:d1:d1:b0:4a,5227497,72,-72.0,5227425,5227497
1674,1674,7,19.5,19.216783216783245,1,2412,0,-2.382284382284783,-90,90,e2:db:d1:d1:b0:4a,5227497,184,-184.0,5227313,5227497
1675,1675,7,19.5,19.24825174825175,1,2412,0,-15.020979020979476,-90,90,e2:db:d1:d1:b0:4a,5227497,76,-76.0,5227421,5227497
1676,1676,7,19.5,17.045454545454568,1,2412,0,-30.734265734266234,-90,90,e2:db:d1:d1:b0:4a,5227497,160,-160.0,5227337,5227497
1677,1677,7,19.5,16.604895104895103,1,2412,-76,-47.8601398601404,-90,14,e2:db:d1:d1:b0:4a,5229226,120,1609.0,5229106,5229226
1681,1681,6,6.0,15.377622377622359,1,2412,-78,-64.25174825174884,-90,12,e2:db:d1:d1:b0:4a,5250826,52,788.0,5250774,5250826
1682,1682,7,19.5,13.67832167832165,1,2412,-84,-78.05827505827565,-90,6,e2:db:d1:d1:b0:4a,5250957,92,39.0,5250865,5250957
1684,1684,6,6.0,10.688811188811188,1,2412,-83,-94.03729603729641,-90,7,e2:db:d1:d1:b0:4a,5253856,52,2675.0,5253804,5253856
1685,1685,7,19.5,10.405594405594393,1,2412,-84,-87.82983682983718,-90,6,e2:db:d1:d1:b0:4a,5253987,84,47.0,5253903,5253987
1688,1688,6,6.0,10.27972027972027,1,2412,-83,-75.0233100233102,-90,7,e2:db:d1:d1:b0:4a,5257076,52,1555.0,5257024,5257076
1691,1691,6,6.0,9.493006993007034,1,2412,-83,-69.99300699300717,-90,7,e2:db:d1:d1:b0:4a,5260584,68,67.0,5260516,5260584
1692,1692,6,6.0,9.178321678321677,1,2412,-82,-66.76689976689993,-90,8,e2:db:d1:d1:b0:4a,5260811,52,175.0,5260759,5260811
1693,1693,7,19.5,10.468531468531486,1,2412,0,-65.84848484848501,-90,90,e2:db:d1:d1:b0:4a,5260941,668,-538.0,5260273,5260941
1696,1696,6,6.0,8.3671300699301,1,2412,-83,-73.72261072261068,-90,7,e2:db:d1:d1:b0:4a,5263912,68,91.0,5263844,5263912
1697,1697,6,6.0,11.14335734265739,1,2412,-84,-68.21678321678328,-90,6,e2:db:d1:d1:b0:4a,5264058,52,94.0,5264006,5264058
1698,1698,7,19.5,11.792155710955743,1,2412,-84,-66.11888111888129,-90,6,e2:db:d1:d1:b0:4a,5264189,92,39.0,5264097,5264189
1701,1701,6,6.0,11.446392307692319,1,2412,-82,-67.85314685314712,-90,8,e2:db:d1:d1:b0:4a,5274481,68,196.0,5274413,5274481
1702,1702,6,6.0,10.10606713286712,1,2412,-83,-73.56410256410298,-90,7,e2:db:d1:d1:b0:4a,5276267,52,1734.0,5276215,5276267
1703,1703,7,21.6667,9.320128438228497,1,2412,0,-72.39860139860136,-90,90,e2:db:d1:d1:b0:4a,5280056,424,3365.0,5279632,5280056
1706,1706,6,6.0,8.36480629370636,1,2412,-81,-71.44988344988329,-90,9,e2:db:d1:d1:b0:4a,5286600,52,2305.0,5286548,5286600
1716,1716,6,6.0,8.007776689976746,1,2412,-83,-65.89976689976669,-90,7,e2:db:d1:d1:b0:4a,5317478,444,11716.0,5317034,5317478
1780,1780,6,6.0,10.747484848484945,1,2412,-84,-57.62237762237741,-90,6,e2:db:d1:d1:b0:4a,5524179,224,-136.0,5523955,5524179
1820,1820,6,6.0,12.536921445221534,1,2412,-82,-48.15151515151498,-90,8,e2:db:d1:d1:b0:4a,5643089,68,4203.0,5643021,5643089
1821,1821,7,21.6667,15.458450582750613,1,2412,0,-32.64568764568777,-90,90,e2:db:d1:d1:b0:4a,5644494,104,1301.0,5644390,5644494
1822,1822,7,21.6667,19.47011421911428,1,2412,0,-18.531468531468292,-90,90,e2:db:d1:d1:b0:4a,5644494,54,-54.0,5644440,5644494
1823,1823,7,21.6667,20.39358158508164,1,2412,0,-11.925407925407612,-90,90,e2:db:d1:d1:b0:4a,5644494,40,-40.0,5644454,5644494
1824,1824,7,21.6667,19.53188578088582,1,2412,0,-8.342657342657034,-90,90,e2:db:d1:d1:b0:4a,5644494,47,-47.0,5644447,5644494
1825,1825,7,21.6667,16.873371794871804,1,2412,0,-9.762237762237561,-90,90,e2:db:d1:d1:b0:4a,5644494,573,-573.0,5643921,5644494
1826,1826,6,6.0,12.406384615384571,1,2412,-85,-17.63403263403268,-90,5,e2:db:d1:d1:b0:4a,5653455,52,8909.0,5653403,5653455
1827,1827,7,6.5,9.442508624708573,1,2412,0,-16.643356643356682,-90,90,e2:db:d1:d1:b0:4a,5653585,276,-146.0,5653309,5653585
1828,1828,7,6.5,7.020591841491787,1,2412,0,-13.67132867132869,-90,90,e2:db:d1:d1:b0:4a,5655903,1952,366.0,5653951,5655903
1829,1829,7,6.5,5.494170396270348,1,2412,0,-1.668997668997851,-90,90,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1830,1830,7,6.5,5.258738461538433,1,2412,0,3.419580419580198,-90,90,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1831,1831,7,6.5,6.573426573426589,1,2412,0,3.8251748251746625,-90,90,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1832,1832,7,6.5,6.438228438228454,1,2412,0,-23.785547785548044,-90,90,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1833,1833,7,6.5,6.368298368298385,1,2412,0,-38.412587412587584,-90,90,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1834,1834,7,6.5,6.321678321678338,1,2412,-84,-40.13986013986049,-90,6,e2:db:d1:d1:b0:4a,5655903,1912,-1912.0,5653991,5655903
1835,1835,6,6.0,5.025638228438283,1,2412,-83,-51.876456876457134,-90,7,e2:db:d1:d1:b0:4a,5661290,52,5335.0,5661238,5661290
1838,1838,6,6.0,6.658508857808896,1,2412,-84,-48.83916083916123,-90,6,e2:db:d1:d1:b0:4a,5673589,52,570.0,5673537,5673589
1839,1839,7,6.5,7.908705827505856,1,2412,0,-46.61538461538503,-90,90,e2:db:d1:d1:b0:4a,5673720,1944,-1813.0,5671776,5673720
1840,1840,7,6.5,8.787884149184173,1,2412,0,-43.62703962703995,-90,90,e2:db:d1:d1:b0:4a,5673720,1912,-1912.0,5671808,5673720
1841,1841,7,6.5,9.307698834498858,1,2412,-84,-37.45454545454557,-90,6,e2:db:d1:d1:b0:4a,5673720,1912,-1912.0,5671808,5673720
1842,1842,7,21.6667,9.479804895104918,1,2412,0,-44.19347319347338,-90,90,e2:db:d1:d1:b0:4a,5678855,612,4523.0,5678243,5678855
1847,1847,6,6.0,7.531475058275131,1,2412,-83,-56.438228438228755,-90,7,e2:db:d1:d1:b0:4a,5686184,68,68.0,5686116,5686184
1848,1848,6,6.0,8.959212820512867,1,2412,-84,-75.0303030303036,-90,6,e2:db:d1:d1:b0:4a,5686302,52,66.0,5686250,5686302
1854,1854,6,6.0,9.039241958042002,1,2412,-82,-81.498834498835,-90,8,e2:db:d1:d1:b0:4a,5698946,52,187.0,5698894,5698946
1855,1855,6,6.0,9.650350349650365,1,2412,-83,-81.50349650349685,-90,7,e2:db:d1:d1:b0:4a,5702771,52,3773.0,5702719,5702771
1856,1856,6,6.0,9.319344522144508,1,2412,-83,-90.58741258741304,-90,7,e2:db:d1:d1:b0:4a,5702990,52,167.0,5702938,5702990
1857,1857,7,26.0,11.275058275058306,1,2412,-85,-83.71794871794893,-90,5,e2:db:d1:d1:b0:4a,5703516,72,454.0,5703444,5703516
1858,1858,6,6.0,11.286713286713315,1,2412,-83,-83.3869463869466,-90,7,e2:db:d1:d1:b0:4a,5703718,52,150.0,5703666,5703718
1859,1859,7,13.0,10.668997668997694,1,2412,-85,-83.51515151515174,-90,5,e2:db:d1:d1:b0:4a,5703848,104,26.0,5703744,5703848
1861,1861,6,6.0,9.421911421911433,1,2412,-83,-83.46620046620069,-90,7,e2:db:d1:d1:b0:4a,5715631,52,6929.0,5715579,5715631
1864,1864,6,6.0,7.545454545454534,1,2412,-82,-83.3006993006995,-90,8,e2:db:d1:d1:b0:4a,5725951,52,8974.0,5725899,5725951
1865,1865,6,6.0,3.724938927738921,1,2412,-82,-90.17249417249418,-90,8,e2:db:d1:d1:b0:4a,5726807,52,804.0,5726755,5726807
1890,1890,6,6.0,5.160837062937133,1,2412,-85,-88.62237762237751,-90,5,e2:db:d1:d1:b0:4a,5831427,576,7713.0,5830851,5831427
1892,1892,6,6.0,6.033412354312428,1,2412,-84,-80.03962703962684,-90,6,e2:db:d1:d1:b0:4a,5833449,392,372.0,5833057,5833449
1910,1910,6,6.0,9.867919347319427,1,2412,-83,-66.9510489510487,-90,7,e2:db:d1:d1:b0:4a,5883548,68,108.0,5883480,5883548
1911,1911,6,6.0,12.753706060606136,1,2412,-84,-50.74592074592046,-90,6,e2:db:d1:d1:b0:4a,5883747,52,147.0,5883695,5883747
1912,1912,7,21.6667,15.115014918414994,1,2412,0,-33.314685314684986,-90,90,e2:db:d1:d1:b0:4a,5883878,78,53.0,5883800,5883878
1913,1913,7,21.6667,16.78867575757583,1,2412,0,-16.652680652680274,-90,90,e2:db:d1:d1:b0:4a,5883878,36,-36.0,5883842,5883878
1914,1914,7,21.6667,17.611518414918493,1,2412,0,-3.307692307691914,-90,90,e2:db:d1:d1:b0:4a,5883878,40,-40.0,5883838,5883878
1917,1917,7,13.0,17.42037272727279,1,2412,0,5.202797202797564,-90,90,e2:db:d1:d1:b0:4a,5886160,712,-393.0,5885448,5886160
1918,1918,7,13.0,16.05206853146857,1,2412,0,7.048951048951298,-90,90,e2:db:d1:d1:b0:4a,5886160,80,-80.0,5886080,5886160
1919,1919,7,13.0,13.343435664335656,1,2412,0,0.0,-90,90,e2:db:d1:d1:b0:4a,5886160,60,-60.0,5886100,5886160
1920,1920,7,13.0,12.454543356643352,1,2412,0,7.048951048950836,-90,90,e2:db:d1:d1:b0:4a,5886160,80,-80.0,5886080,5886160
1921,1921,7,13.0,12.860137062937053,1,2412,0,5.370629370629028,-90,90,e2:db:d1:d1:b0:4a,5886160,64,-64.0,5886096,5886160
1922,1922,7,13.0,13.440559440559447,1,2412,0,-3.3496503496507675,-90,90,e2:db:d1:d1:b0:4a,5886160,60,-60.0,5886100,5886160
1923,1923,7,13.0,12.135198135198152,1,2412,0,-17.025641025641495,-90,90,e2:db:d1:d1:b0:4a,5886160,80,-80.0,5886080,5886160
1924,1924,7,13.0,11.74358974358975,1,2412,0,-33.34265734265785,-90,90,e2:db:d1:d1:b0:4a,5886160,64,-64.0,5886096,5886160
1925,1925,7,13.0,10.944055944055943,1,2412,-84,-50.827505827506386,-90,6,e2:db:d1:d1:b0:4a,5886160,412,-412.0,5885748,5886160
1931,1931,6,6.0,9.899766899766892,1,2412,-85,-67.31002331002391,-90,5,e2:db:d1:d1:b0:4a,5901678,68,191.0,5901610,5901678
1938,1938,6,6.0,8.773892773892761,1,2412,-84,-80.83216783216845,-90,6,e2:db:d1:d1:b0:4a,5911101,68,628.0,5911033,5911101
1940,1940,7,13.0,7.142191142191146,1,2412,-83,-96.48484848484885,-90,7,e2:db:d1:d1:b0:4a,5912041,104,569.0,5911937,5912041
1943,1943,6,6.0,7.076923076923077,1,2412,-85,-89.48484848484881,-90,5,e2:db:d1:d1:b0:4a,5918238,52,5756.0,5918186,5918238
1950,1950,6,6.0,6.12354312354316,1,2412,-84,-82.4685314685314,-90,6,e2:db:d1:d1:b0:4a,5933971,52,279.0,5933919,5933971
1953,1953,6,6.0,6.994172494172567,1,2412,-84,-75.64801864801848,-90,6,e2:db:d1:d1:b0:4a,5942705,52,588.0,5942653,5942705
1957,1957,6,6.0,8.05244755244763,1,2412,-84,-64.1445221445219,-90,6,e2:db:d1:d1:b0:4a,5960834,68,108.0,5960766,5960834
1958,1958,7,13.0,9.571095571095645,1,2412,0,-49.643356643356356,-90,90,e2:db:d1:d1:b0:4a,5966487,988,4665.0,5965499,5966487
1960,1960,6,6.0,12.720279720279821,1,2412,-83,-27.26107226107213,-90,7,e2:db:d1:d1:b0:4a,5977304,52,4977.0,5977252,5977304
1961,1961,7,19.5,16.40909090909098,1,2412,0,-13.874125874125866,-90,90,e2:db:d1:d1:b0:4a,5977435,668,-537.0,5976767,5977435
1962,1962,7,19.5,18.361305361305412,1,2412,0,-10.98135198135206,-90,90,e2:db:d1:d1:b0:4a,5977435,636,-636.0,5976799,5977435
1963,1963,7,19.5,17.444055944056014,1,2412,0,-25.139860139860115,-90,90,e2:db:d1:d1:b0:4a,5977435,636,-636.0,5976799,5977435
1964,1964,7,19.5,16.206293706293774,1,2412,0,-40.27738927738933,-90,90,e2:db:d1:d1:b0:4a,5977435,52,-52.0,5977383,5977435
1965,1965,7,19.5,15.63636083916092,1,2412,-80,-33.56876456876468,-90,10,e2:db:d1:d1:b0:4a,5977435,640,-640.0,5976795,5977435
2053,2053,6,6.0,15.234266433566441,1,2412,-88,-45.340326340326804,-89,1,e2:db:d1:d1:b0:4a,6243668,576,1580.0,6243092,6243668
2065,2065,6,6.0,15.12782004662003,1,2412,-85,-50.93706293706346,-89,4,e2:db:d1:d1:b0:4a,6275360,68,11715.0,6275292,6275360
2066,2066,7,19.5,14.498839860139835,1,2412,0,-55.66200466200515,-89,89,e2:db:d1:d1:b0:4a,6275754,668,-274.0,6275086,6275754
2067,2067,7,19.5,12.347323076923097,1,2412,0,-64.3333333333335,-89,89,e2:db:d1:d1:b0:4a,6275754,108,-108.0,6275646,6275754
2075,2075,7,21.6667,13.260691375291392,1,2412,-83,-52.29603729603733,-89,6,e2:db:d1:d1:b0:4a,6313158,612,71.0,6312546,6313158
2079,2079,6,6.0,12.915702564102642,1,2412,-83,-59.42890442890436,-89,6,e2:db:d1:d1:b0:4a,6319931,52,220.0,6319879,6319931
2082,2082,6,6.0,13.036141958041986,1,2412,-84,-58.1328671328673,-89,5,e2:db:d1:d1:b0:4a,6321616,68,84.0,6321548,6321616
2083,2083,6,6.0,11.43163729603727,1,2412,-83,-63.648018648019104,-89,6,e2:db:d1:d1:b0:4a,6321761,52,93.0,6321709,6321761
2084,2084,7,21.6667,9.651136829836842,1,2412,0,-59.27972027972064,-89,89,e2:db:d1:d1:b0:4a,6321892,604,-473.0,6321288,6321892
2090,2090,6,6.0,11.149195104895112,1,2412,-84,-50.118881118881255,-89,5,e2:db:d1:d1:b0:4a,6327496,68,80.0,6327428,6327496
2091,2091,7,21.6667,13.376861072261114,1,2412,0,-52.00233100233117,-89,89,e2:db:d1:d1:b0:4a,6327872,604,-228.0,6327268,6327872
2093,2093,6,6.0,13.194265501165527,1,2412,-79,-57.91841491841513,-89,10,e2:db:d1:d1:b0:4a,6333093,52,2365.0,6333041,6333093
2097,2097,6,6.0,11.916096503496508,1,2412,-84,-68.2843822843826,-89,5,e2:db:d1:d1:b0:4a,6335954,52,386.0,6335902,6335954
2098,2098,7,21.6667,9.54235407925405,1,2412,-84,-81.79487179487231,-89,5,e2:db:d1:d1:b0:4a,6336085,612,-481.0,6335473,6336085
2102,2102,6,6.0,8.081589510489552,1,2412,-85,-81.89510489510523,-89,4,e2:db:d1:d1:b0:4a,6337170,52,88.0,6337118,6337170
2146,2146,6,6.0,7.533802797202794,1,2412,-85,-91.4242424242429,-89,4,e2:db:d1:d1:b0:4a,6447396,1360,208.0,6446036,6447396
2147,2147,6,6.0,9.213682051282076,1,2412,-85,-85.2564102564105,-89,4,e2:db:d1:d1:b0:4a,6448852,224,1232.0,6448628,6448852
2169,2169,6,6.0,7.53380279720284,1,2412,-82,-92.41025641025644,-89,7,e2:db:d1:d1:b0:4a,6546309,444,9715.0,6545865,6546309
2247,2247,6,6.0,6.766901398601441,1,2412,-87,-90.9160839160838,-89,2,e2:db:d1:d1:b0:4a,6720916,68,180.0,6720848,6720916
2250,2250,7,21.6667,11.18571421911428,1,2412,-87,-75.1794871794872,-89,2,e2:db:d1:d1:b0:4a,6726683,612,3813.0,6726071,6726683
2252,2252,6,6.0,13.194265501165548,1,2412,-86,-63.33566433566443,-89,3,e2:db:d1:d1:b0:4a,6727913,68,463.0,6727845,6727913
2253,2253,6,6.0,12.79255524475532,1,2412,-86,-55.48951048951062,-89,3,e2:db:d1:d1:b0:4a,6728078,52,113.0,6728026,6728078
2254,2254,7,21.6667,14.253319813519862,1,2412,0,-51.61771561771577,-89,89,e2:db:d1:d1:b0:4a,6728208,604,-474.0,6727604,6728208
2255,2255,7,21.6667,14.253319813519838,1,2412,0,-50.97668997669012,-89,89,e2:db:d1:d1:b0:4a,6728208,572,-572.0,6727636,6728208
2265,2265,6,6.0,12.792555244755233,1,2412,-85,-55.22610722610737,-89,4,e2:db:d1:d1:b0:4a,6751570,68,663.0,6751502,6751570
2266,2266,6,6.0,11.87957738927745,1,2412,-86,-70.42890442890445,-89,3,e2:db:d1:d1:b0:4a,6751726,52,104.0,6751674,6751726
2267,2267,7,21.6667,10.199698135198194,1,2412,-86,-80.5827505827506,-89,3,e2:db:d1:d1:b0:4a,6751856,79,51.0,6751777,6751856
2270,2270,6,6.0,8.702414452214484,1,2412,-86,-87.77622377622394,-89,3,e2:db:d1:d1:b0:4a,6759423,68,93.0,6759355,6759423
2272,2272,6,6.0,10.345774592074651,1,2412,-87,-75.77156177156178,-89,2,e2:db:d1:d1:b0:4a,6759809,52,105.0,6759757,6759809
2278,2278,6,6.0,13.815090442890547,1,2412,-84,-51.785547785547486,-89,5,e2:db:d1:d1:b0:4a,6770699,68,4751.0,6770631,6770699
2279,2279,7,21.6667,15.787122610722706,1,2412,0,-26.715617715617586,-89,89,e2:db:d1:d1:b0:4a,6776115,604,4812.0,6775511,6776115
2280,2280,7,21.6667,18.526056177156217,1,2412,0,-11.587412587412548,-89,89,e2:db:d1:d1:b0:4a,6776115,572,-572.0,6775543,6776115
2281,2281,7,21.6667,22.031891142191206,1,2412,0,-6.613053613053632,-89,89,e2:db:d1:d1:b0:4a,6776115,100,-100.0,6776015,6776115
2283,2283,7,21.6667,22.031891142191185,1,2412,0,-11.85547785547795,-89,89,e2:db:d1:d1:b0:4a,6789856,612,6462.0,6789244,6789856
2284,2284,7,21.6667,19.73818037296039,1,2412,0,-33.86480186480191,-89,89,e2:db:d1:d1:b0:4a,6789856,572,-572.0,6789284,6789856
2285,2285,7,21.6667,15.38152764568761,1,2412,-85,-49.50582750582793,-89,4,e2:db:d1:d1:b0:4a,6789856,572,-572.0,6789284,6789856
2286,2286,6,6.0,12.35924629370625,1,2412,-86,-58.778554778555296,-89,3,e2:db:d1:d1:b0:4a,6795207,52,5299.0,6795155,6795207
2298,2298,6,6.0,8.147892447552435,1,2412,-85,-67.34032634032691,-89,4,e2:db:d1:d1:b0:4a,6853513,444,4854.0,6853069,6853513
2380,2380,6,6.0,7.385393613053581,1,2412,-82,-73.33100233100288,-89,7,e2:db:d1:d1:b0:4a,7155320,52,3979.0,7155268,7155320
2381,2381,7,7.22222,7.113701538461501,1,2412,0,-74.26107226107268,-89,89,e2:db:d1:d1:b0:4a,7159643,1752,2571.0,7157891,7159643
2382,2382,7,7.22222,7.698007365967346,1,2412,-84,-68.50582750582768,-89,5,e2:db:d1:d1:b0:4a,7159643,1720,-1720.0,7157923,7159643
2385,2385,6,6.0,9.503502237762262,1,2412,-87,-71.71328671328692,-89,2,e2:db:d1:d1:b0:4a,7163696,52,152.0,7163644,7163696
2386,2386,7,21.6667,9.572137902097925,1,2412,-87,-76.81818181818208,-89,2,e2:db:d1:d1:b0:4a,7163826,79,51.0,7163747,7163826
2388,2388,6,6.0,9.218602470862491,1,2412,-85,-83.9487179487183,-89,4,e2:db:d1:d1:b0:4a,7165672,444,1236.0,7165228,7165672
2393,2393,6,6.0,8.442895944055957,1,2412,-86,-92.44522144522193,-89,3,e2:db:d1:d1:b0:4a,7167679,68,72.0,7167611,7167679
2395,2395,6,6.0,7.401713193473202,1,2412,-84,-92.56177156177156,-89,5,e2:db:d1:d1:b0:4a,7168012,52,79.0,7167960,7168012
2406,2406,6,6.0,6.251749090909089,1,2412,-84,-90.54312354312341,-89,5,e2:db:d1:d1:b0:4a,7175952,52,418.0,7175900,7175952
2408,2408,6,6.0,4.7337448484848235,1,2412,-86,-74.71794871794873,-89,3,e2:db:d1:d1:b0:4a,7180380,52,3411.0,7180328,7180380
2411,2411,6,6.0,6.347577715617734,1,2412,-86,-62.93240093240103,-89,3,e2:db:d1:d1:b0:4a,7185771,68,396.0,7185703,7185771
2412,2412,6,6.0,6.561252540792559,1,2412,-87,-55.414918414918546,-89,2,e2:db:d1:d1:b0:4a,7185983,52,160.0,7185931,7185983
2413,2413,7,7.22222,6.689457435897453,1,2412,0,-51.74125874125889,-89,89,e2:db:d1:d1:b0:4a,7191909,1752,4174.0,7190157,7191909
2414,2414,7,7.22222,6.732192400932417,1,2412,0,-51.80419580419595,-89,89,e2:db:d1:d1:b0:4a,7191909,1720,-1720.0,7190189,7191909
2415,2415,7,7.22222,6.689457435897452,1,2412,-86,-55.953379953380114,-89,3,e2:db:d1:d1:b0:4a,7191909,1720,-1720.0,7190189,7191909
2418,2418,6,6.0,6.561252540792556,1,2412,-88,-63.72494172494196,-89,1,e2:db:d1:d1:b0:4a,7196310,68,88.0,7196242,7196310
2419,2419,6,6.0,6.347577715617729,1,2412,-85,-75.648018648019,-89,4,e2:db:d1:d1:b0:4a,7196536,52,174.0,7196484,7196536
2421,2421,6,6.0,5.461020372960401,1,2412,-87,-98.93939393939434,-89,2,e2:db:d1:d1:b0:4a,7198153,52,159.0,7198101,7198153
2422,2422,6,6.0,5.482517622377662,1,2412,-87,-98.84615384615398,-89,2,e2:db:d1:d1:b0:4a,7200567,52,2362.0,7200515,7200567
2424,2424,6,6.0,6.174825361305409,1,2412,-84,-75.45221445221446,-89,5,e2:db:d1:d1:b0:4a,7202071,52,937.0,7202019,7202071
2426,2426,6,6.0,7.990675990676028,1,2412,-87,-63.237762237762325,-89,2,e2:db:d1:d1:b0:4a,7203887,52,377.0,7203835,7203887
2429,2429,6,6.0,9.214452214452244,1,2412,-86,-55.82983682983694,-89,3,e2:db:d1:d1:b0:4a,7207990,52,133.0,7207938,7207990
2430,2430,7,13.0,9.948717948717976,1,2412,0,-51.191142191142305,-89,89,e2:db:d1:d1:b0:4a,7208119,988,-859.0,7207131,7208119
2431,2431,7,13.0,8.515151515151592,1,2412,0,-50.67832167832181,-89,89,e2:db:d1:d1:b0:4a,7208119,956,-956.0,7207163,7208119
2432,2432,7,13.0,10.368298368298422,1,2412,-86,-54.37995337995355,-89,3,e2:db:d1:d1:b0:4a,7208119,956,-956.0,7207163,7208119
2433,2433,6,6.0,11.265734265734302,1,2412,-86,-62.372960372960605,-89,3,e2:db:d1:d1:b0:4a,7213461,52,5290.0,7213409,7213461
2439,2439,6,6.0,11.207459207459225,1,2412,-81,-74.50582750582788,-89,8,e2:db:d1:d1:b0:4a,7263116,444,15226.0,7262672,7263116
2509,2509,6,6.0,10.193473193473185,1,2412,-85,-90.65501165501226,-89,4,e2:db:d1:d1:b0:4a,7467918,444,82.0,7467474,7467918
2539,2539,7,26.0,9.708624708624704,1,2412,-87,-92.91142191142241,-89,2,e2:db:d1:d1:b0:4a,7558299,68,596.0,7558231,7558299
2540,2540,6,6.0,9.328671328671334,1,2412,-89,-86.33566433566456,-89,0,e2:db:d1:d1:b0:4a,7558536,52,185.0,7558484,7558536
2547,2547,6,6.0,9.216783216783236,1,2412,-85,-86.95337995338019,-89,4,e2:db:d1:d1:b0:4a,7570806,68,1245.0,7570738,7570806
2549,2549,6,6.0,8.05128205128206,1,2412,-87,-87.5477855477858,-89,2,e2:db:d1:d1:b0:4a,7572087,68,748.0,7572019,7572087
2558,2558,6,6.0,6.419580419580408,1,2412,-88,-86.9743589743592,-89,1,e2:db:d1:d1:b0:4a,7595377,68,4389.0,7595309,7595377
2559,2559,6,6.0,4.321678321678278,1,2412,-87,-86.5734265734268,-89,2,e2:db:d1:d1:b0:4a,7595622,52,193.0,7595570,7595622
2562,2562,6,6.0,6.000000000000015,1,2412,-86,-86.47086247086268,-89,3,e2:db:d1:d1:b0:4a,7600844,52,965.0,7600792,7600844
2564,2564,6,6.0,6.000000000000015,1,2412,-86,-86.65034965034988,-89,3,e2:db:d1:d1:b0:4a,7602427,52,441.0,7602375,7602427
2568,2568,6,6.0,4.079253146853221,1,2412,-86,-86.43822843822866,-89,3,e2:db:d1:d1:b0:4a,7605694,52,2075.0,7605642,7605694
2569,2569,6,6.0,6.480186713286764,1,2412,-87,-86.35897435897459,-89,2,e2:db:d1:d1:b0:4a,7606093,52,347.0,7606041,7606093
2573,2573,6,6.0,8.347579487179523,1,2412,-87,-86.39627039627064,-89,2,e2:db:d1:d1:b0:4a,7609842,52,1406.0,7609790,7609842
2577,2577,6,6.0,9.681431468531498,1,2412,-86,-86.40559440559464,-89,3,e2:db:d1:d1:b0:4a,7626444,52,10893.0,7626392,7626444
2580,2580,6,6.0,10.481742657342684,1,2412,-87,-86.53146853146876,-89,2,e2:db:d1:d1:b0:4a,7628097,52,70.0,7628045,7628097
2581,2581,7,28.8889,10.748513053613081,1,2412,-86,-86.45454545454568,-89,3,e2:db:d1:d1:b0:4a,7628228,72,59.0,7628156,7628228
2630,2630,6,6.0,10.481742657342684,1,2412,-86,-86.61305361305385,-89,3,e2:db:d1:d1:b0:4a,7775108,444,7016.0,7774664,7775108
2680,2680,6,6.0,9.681431468531489,1,2412,-87,-86.9603729603732,-89,2,e2:db:d1:d1:b0:4a,7979899,444,10359.0,7979455,7979899
2683,2683,6,6.0,8.347579487179495,1,2412,-88,-87.55710955710978,-89,1,e2:db:d1:d1:b0:4a,7982888,52,124.0,7982836,7982888
2695,2695,6,6.0,6.480186713286697,1,2412,-87,-87.79020979021001,-89,2,e2:db:d1:d1:b0:4a,8001158,52,97.0,8001106,8001158
2700,2700,6,6.0,4.079253146853095,1,2412,-89,-87.87179487179512,-89,0,e2:db:d1:d1:b0:4a,8012098,52,5493.0,8012046,8012098
2701,2701,6,6.0,6.000000000000015,1,2412,-88,-87.80186480186504,-89,1,e2:db:d1:d1:b0:4a,8015848,52,3698.0,8015796,8015848
2704,2704,6,6.0,6.000000000000015,1,2412,-88,-87.45221445221466,-89,1,e2:db:d1:d1:b0:4a,8028184,52,2073.0,8028132,8028184
2705,2705,6,6.0,6.000000000000015,1,2412,-86,-87.03496503496527,-89,3,e2:db:d1:d1:b0:4a,8029690,52,1454.0,8029638,8029690
2706,2706,6,6.0,6.000000000000015,1,2412,-86,-86.70163170163192,-89,3,e2:db:d1:d1:b0:4a,8032403,52,2661.0,8032351,8032403
