,Unnamed: 0,phy,data_rate,data_rate_smooth,channel,frequency,signal_dbm,signal_smooth,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
1,1,6,6.0,6.000000000000015,6,2437,-62,-62.2354312354314,-93,31,3a:22:e2:39:65:5d,2268940017,568,8636.0,2268939449,2268940017
2,2,6,6.0,6.000000000000015,6,2437,-63,-62.40792540792557,-93,30,3a:22:e2:39:65:5d,2268940718,740,-39.0,2268939978,2268940718
3,3,6,6.0,6.000000000000015,6,2437,-62,-62.67599067599084,-93,31,3a:22:e2:39:65:5d,2268941643,740,185.0,2268940903,2268941643
4,4,6,6.0,6.000000000000015,6,2437,-63,-62.49184149184166,-93,30,3a:22:e2:39:65:5d,2268942687,740,304.0,2268941947,2268942687
5,5,6,6.0,6.000000000000015,6,2437,-63,-62.52680652680671,-93,30,3a:22:e2:39:65:5d,2268943570,740,143.0,2268942830,2268943570
6,6,6,6.0,6.000000000000015,6,2437,-63,-62.87645687645706,-93,30,3a:22:e2:39:65:5d,2268944695,740,385.0,2268943955,2268944695
7,7,6,6.0,6.000000000000015,6,2437,-63,-63.42424242424261,-93,30,3a:22:e2:39:65:5d,2268945677,740,242.0,2268944937,2268945677
8,8,6,6.0,6.000000000000015,6,2437,-62,-64.26573426573445,-93,31,3a:22:e2:39:65:5d,2268947967,740,1550.0,2268947227,2268947967
32,32,6,6.0,6.000000000000015,6,2437,-66,-65.01165501165521,-93,27,3a:22:e2:39:65:5d,2269052436,568,3587.0,2269051868,2269052436
48,48,6,6.0,6.000000000000015,6,2437,-67,-65.84149184149203,-93,26,3a:22:e2:39:65:5d,2269146056,740,27464.0,2269145316,2269146056
49,49,6,6.0,6.000000000000015,6,2437,-67,-66.32634032634053,-93,26,3a:22:e2:39:65:5d,2269147160,740,364.0,2269146420,2269147160
50,50,6,6.0,6.000000000000015,6,2437,-67,-67.02331002331023,-93,26,3a:22:e2:39:65:5d,2269148351,740,451.0,2269147611,2269148351
51,51,6,6.0,6.000000000000015,6,2437,-67,-67.58041958041977,-93,26,3a:22:e2:39:65:5d,2269149701,740,610.0,2269148961,2269149701
52,52,6,6.0,6.000000000000015,6,2437,-67,-67.72960372960392,-93,26,3a:22:e2:39:65:5d,2269154358,740,3917.0,2269153618,2269154358
66,66,6,6.0,6.000000000000015,6,2437,-67,-67.46386946386966,-93,26,3a:22:e2:39:65:5d,2269248964,568,24441.0,2269248396,2269248964
88,88,6,6.0,6.000000000000015,6,2437,-70,-67.85081585081606,-93,23,3a:22:e2:39:65:5d,2269352367,568,11215.0,2269351799,2269352367
89,89,6,6.0,6.000000000000015,6,2437,-69,-69.64801864801885,-93,24,3a:22:e2:39:65:5d,2269353042,740,-65.0,2269352302,2269353042
90,90,6,6.0,6.000000000000015,6,2437,-69,-70.75757575757595,-93,24,3a:22:e2:39:65:5d,2269354122,740,340.0,2269353382,2269354122
91,91,6,6.0,6.000000000000015,6,2437,-68,-71.6223776223778,-93,25,3a:22:e2:39:65:5d,2269355383,740,521.0,2269354643,2269355383
92,92,6,6.0,6.000000000000015,6,2437,-75,-70.90209790209806,-93,18,3a:22:e2:39:65:5d,2269356221,740,98.0,2269355481,2269356221
93,93,6,6.0,6.000000000000015,6,2437,-76,-69.68065268065284,-93,17,3a:22:e2:39:65:5d,2269357526,740,565.0,2269356786,2269357526
174,174,6,6.0,6.000000000000015,6,2437,-66,-68.61771561771577,-93,27,3a:22:e2:39:65:5d,2269554423,568,2602.0,2269553855,2269554423
175,175,6,6.0,6.000000000000015,6,2437,-66,-67.3426573426575,-93,27,3a:22:e2:39:65:5d,2269555080,740,-83.0,2269554340,2269555080
176,176,6,6.0,6.000000000000015,6,2437,-61,-65.92540792540807,-93,32,3a:22:e2:39:65:5d,2269557949,740,2129.0,2269557209,2269557949
177,177,6,6.0,6.000000000000015,6,2437,-66,-64.32867132867146,-93,27,3a:22:e2:39:65:5d,2269559228,740,539.0,2269558488,2269559228
178,178,6,6.0,6.000000000000015,6,2437,-66,-64.58508158508172,-93,27,3a:22:e2:39:65:5d,2269560561,740,593.0,2269559821,2269560561
179,179,6,6.0,6.000000000000015,6,2437,-66,-66.08391608391625,-93,27,3a:22:e2:39:65:5d,2269561650,740,349.0,2269560910,2269561650
180,180,6,6.0,6.000000000000015,6,2437,-66,-66.41491841491859,-93,27,3a:22:e2:39:65:5d,2269562938,740,548.0,2269562198,2269562938
195,195,6,6.0,6.000000000000015,6,2437,-67,-66.75990675990694,-93,26,3a:22:e2:39:65:5d,2269658523,568,10643.0,2269657955,2269658523
212,212,6,6.0,6.000000000000015,6,2437,-68,-65.91608391608408,-93,25,3a:22:e2:39:65:5d,2269759225,568,6946.0,2269758657,2269759225
213,213,6,6.0,6.000000000000015,6,2437,-65,-65.31701631701647,-93,28,3a:22:e2:39:65:5d,2269759828,740,-137.0,2269759088,2269759828
250,250,6,6.0,6.000000000000015,6,2437,-63,-64.61305361305375,-93,30,3a:22:e2:39:65:5d,2269861627,568,256.0,2269861059,2269861627
294,294,6,6.0,6.000000000000015,6,2437,-64,-63.87412587412602,-93,29,3a:22:e2:39:65:5d,2269964028,568,2195.0,2269963460,2269964028
295,295,6,6.0,6.000000000000015,6,2437,-63,-63.17016317016331,-93,30,3a:22:e2:39:65:5d,2269964747,740,-21.0,2269964007,2269964747
296,296,6,6.0,6.000000000000015,6,2437,-63,-62.53146853146868,-93,30,3a:22:e2:39:65:5d,2269965765,740,278.0,2269965025,2269965765
297,297,6,6.0,6.000000000000015,6,2437,-63,-62.66200466200483,-93,30,3a:22:e2:39:65:5d,2269966710,740,205.0,2269965970,2269966710
298,298,6,6.0,6.000000000000015,6,2437,-63,-63.3286713286715,-93,30,3a:22:e2:39:65:5d,2269967836,740,386.0,2269967096,2269967836
299,299,6,6.0,6.000000000000015,6,2437,-63,-63.32634032634051,-93,30,3a:22:e2:39:65:5d,2269969141,740,565.0,2269968401,2269969141
300,300,6,6.0,6.000000000000015,6,2437,-63,-63.95571095571114,-93,30,3a:22:e2:39:65:5d,2269970168,740,287.0,2269969428,2269970168
341,341,6,6.0,6.000000000000015,6,2437,-66,-64.97202797202816,-93,27,3a:22:e2:39:65:5d,2270168830,568,1897.0,2270168262,2270168830
342,342,6,6.0,6.000000000000015,6,2437,-67,-65.77389277389297,-93,26,3a:22:e2:39:65:5d,2270169478,740,-92.0,2270168738,2270169478
343,343,6,6.0,6.000000000000015,6,2437,-64,-66.64568764568784,-93,29,3a:22:e2:39:65:5d,2270170465,740,247.0,2270169725,2270170465
413,413,6,6.0,6.000000000000015,6,2437,-69,-67.36363636363656,-93,24,3a:22:e2:39:65:5d,2270373632,568,5862.0,2270373064,2270373632
414,414,6,6.0,6.000000000000015,6,2437,-69,-68.06060606060626,-93,24,3a:22:e2:39:65:5d,2270374262,740,-110.0,2270373522,2270374262
415,415,6,6.0,6.000000000000015,6,2437,-67,-68.38461538461557,-93,26,3a:22:e2:39:65:5d,2270376601,740,1599.0,2270375861,2270376601
416,416,6,6.0,6.000000000000015,6,2437,-69,-68.83216783216803,-93,24,3a:22:e2:39:65:5d,2270377807,740,466.0,2270377067,2270377807
417,417,6,6.0,6.000000000000015,6,2437,-69,-69.29370629370649,-93,24,3a:22:e2:39:65:5d,2270378663,740,116.0,2270377923,2270378663
418,418,6,6.0,6.000000000000015,6,2437,-70,-69.33799533799551,-93,23,3a:22:e2:39:65:5d,2270379968,740,565.0,2270379228,2270379968
456,456,6,6.0,6.000000000000015,6,2437,-69,-69.65734265734281,-93,24,3a:22:e2:39:65:5d,2270579046,740,33000.0,2270578306,2270579046
457,457,6,6.0,6.000000000000015,6,2437,-69,-69.10722610722627,-93,24,3a:22:e2:39:65:5d,2270580052,740,266.0,2270579312,2270580052
458,458,6,6.0,6.000000000000015,6,2437,-69,-68.2447552447554,-93,24,3a:22:e2:39:65:5d,2270582132,740,1340.0,2270581392,2270582132
459,459,6,6.0,6.000000000000015,6,2437,-69,-66.89044289044304,-93,24,3a:22:e2:39:65:5d,2270584419,740,1547.0,2270583679,2270584419
488,488,6,6.0,6.000000000000015,6,2437,-65,-65.52214452214467,-93,28,3a:22:e2:39:65:5d,2270680836,568,151.0,2270680268,2270680836
520,520,6,6.0,6.000000000000015,6,2437,-62,-64.63403263403279,-93,31,3a:22:e2:39:65:5d,2270783237,568,2385.0,2270782669,2270783237
521,521,6,6.0,6.000000000000015,6,2437,-65,-64.19114219114233,-93,28,3a:22:e2:39:65:5d,2270783911,740,-66.0,2270783171,2270783911
522,522,6,6.0,6.000000000000015,6,2437,-62,-63.96969696969712,-93,31,3a:22:e2:39:65:5d,2270784974,740,323.0,2270784234,2270784974
524,524,6,6.0,6.000000000000015,6,2437,-65,-63.750582750582915,-93,28,3a:22:e2:39:65:5d,2270785962,740,-508.0,2270785222,2270785962
525,525,6,6.0,6.000000000000015,6,2437,-66,-64.65734265734284,-93,27,3a:22:e2:39:65:5d,2270790031,740,3329.0,2270789291,2270790031
526,526,6,6.0,6.000000000000015,6,2437,-66,-65.38228438228455,-93,27,3a:22:e2:39:65:5d,2270791157,740,386.0,2270790417,2270791157
546,546,6,6.0,6.000000000000015,6,2437,-64,-65.26806526806544,-93,29,3a:22:e2:39:65:5d,2270885638,568,2898.0,2270885070,2270885638
594,594,6,6.0,6.000000000000015,6,2437,-64,-65.19813519813539,-93,29,3a:22:e2:39:65:5d,2270988040,568,4127.0,2270987472,2270988040
595,595,6,6.0,6.000000000000015,6,2437,-68,-65.93939393939411,-93,25,3a:22:e2:39:65:5d,2270988759,740,-21.0,2270988019,2270988759
596,596,6,6.0,6.000000000000015,6,2437,-65,-65.52913752913769,-93,28,3a:22:e2:39:65:5d,2270989605,740,106.0,2270988865,2270989605
597,597,6,6.0,6.000000000000015,6,2437,-64,-65.22144522144539,-93,29,3a:22:e2:39:65:5d,2270990650,740,305.0,2270989910,2270990650
598,598,6,6.0,6.000000000000015,6,2437,-66,-65.3100233100235,-93,27,3a:22:e2:39:65:5d,2270991928,740,538.0,2270991188,2270991928
600,600,6,6.0,6.000000000000015,6,2437,-70,-65.32400932400951,-93,23,3a:22:e2:39:65:5d,2270993334,740,-162.0,2270992594,2270993334
602,602,6,6.0,6.000000000000015,6,2437,-59,-65.33799533799551,-93,34,3a:22:e2:39:65:5d,2270995120,740,-76.0,2270994380,2270995120
620,620,6,6.0,6.000000000000015,6,2437,-66,-66.1072261072263,-93,27,3a:22:e2:39:65:5d,2271090440,568,30942.0,2271089872,2271090440
650,650,6,6.0,6.000000000000015,6,2437,-68,-66.65967365967384,-93,25,3a:22:e2:39:65:5d,2271194375,568,15711.0,2271193807,2271194375
651,651,6,6.0,6.000000000000015,6,2437,-68,-67.04895104895122,-93,25,3a:22:e2:39:65:5d,2271195059,740,-56.0,2271194319,2271195059
653,653,6,6.0,6.000000000000015,6,2437,-68,-67.58508158508177,-93,25,3a:22:e2:39:65:5d,2271196029,740,-526.0,2271195289,2271196029
654,654,6,6.0,6.000000000000015,6,2437,-68,-68.98834498834518,-93,25,3a:22:e2:39:65:5d,2271198529,740,1760.0,2271197789,2271198529
655,655,6,6.0,6.000000000000015,6,2437,-68,-67.94871794871811,-93,25,3a:22:e2:39:65:5d,2271200065,740,796.0,2271199325,2271200065
656,656,6,6.0,6.000000000000015,6,2437,-68,-67.57808857808872,-93,25,3a:22:e2:39:65:5d,2271201254,740,449.0,2271200514,2271201254
657,657,6,6.0,6.000000000000015,6,2437,-67,-66.79254079254093,-93,26,3a:22:e2:39:65:5d,2271202460,740,466.0,2271201720,2271202460
658,658,6,6.0,6.000000000000015,6,2437,-66,-65.52680652680667,-93,27,3a:22:e2:39:65:5d,2271203694,740,494.0,2271202954,2271203694
709,709,6,6.0,6.000000000000015,6,2437,-63,-64.24009324009337,-93,30,3a:22:e2:39:65:5d,2271295243,568,3433.0,2271294675,2271295243
741,741,6,6.0,6.000000000000015,6,2437,-65,-62.906759906760044,-93,28,3a:22:e2:39:65:5d,2271397644,568,3434.0,2271397076,2271397644
806,806,6,6.0,6.000000000000015,6,2437,-60,-61.713286713286834,-93,33,3a:22:e2:39:65:5d,2271504018,568,3458.0,2271503450,2271504018
869,869,6,6.0,6.000000000000015,6,2437,-60,-60.84615384615398,-93,33,3a:22:e2:39:65:5d,2271602446,568,5986.0,2271601878,2271602446
870,870,6,6.0,6.000000000000015,6,2437,-61,-60.27972027972042,-93,32,3a:22:e2:39:65:5d,2271603084,740,-102.0,2271602344,2271603084
872,872,6,6.0,6.000000000000015,6,2437,-60,-60.21678321678336,-93,33,3a:22:e2:39:65:5d,2271604311,740,-274.0,2271603571,2271604311
873,873,6,6.0,6.000000000000015,6,2437,-60,-58.86013986014003,-93,33,3a:22:e2:39:65:5d,2271605544,740,493.0,2271604804,2271605544
877,877,6,6.0,6.000000000000015,6,2437,-60,-59.268065268065456,-93,33,3a:22:e2:39:65:5d,2271607118,740,-286.0,2271606378,2271607118
886,886,6,6.0,6.000000000000015,6,2437,-60,-60.01165501165522,-93,33,3a:22:e2:39:65:5d,2271621216,740,-137.0,2271620476,2271621216
888,888,6,6.0,6.000000000000015,6,2437,-60,-61.55011655011676,-93,33,3a:22:e2:39:65:5d,2271623168,740,-198.0,2271622428,2271623168
924,924,6,6.0,6.000000000000015,6,2437,-58,-63.65034965034987,-93,35,3a:22:e2:39:65:5d,2271704847,568,28462.0,2271704279,2271704847
938,938,6,6.0,6.419580419580422,6,2437,-70,-66.81351981352002,-93,23,3a:22:e2:39:65:5d,2271811695,740,12864.0,2271810955,2271811695
939,939,6,6.0,6.31468531468531,6,2437,-70,-68.70862470862487,-93,23,3a:22:e2:39:65:5d,2271812812,740,377.0,2271812072,2271812812
940,940,6,6.0,5.801864801864792,6,2437,-71,-69.19347319347337,-93,22,3a:22:e2:39:65:5d,2271814018,740,466.0,2271813278,2271814018
941,941,6,6.0,4.997668997668985,6,2437,-70,-68.42191142191157,-93,23,3a:22:e2:39:65:5d,2271814892,740,134.0,2271814152,2271814892
942,942,6,6.0,3.5990675990675967,6,2437,-70,-66.2750582750584,-93,23,3a:22:e2:39:65:5d,2271817017,740,1385.0,2271816277,2271817017
956,956,4,1.0,2.6666666666666696,6,2437,-58,-62.33799533799543,-93,35,3a:22:e2:39:65:5d,2271867773,3952,17290.0,2271863821,2271867773
961,961,4,1.0,2.200466200466206,6,2437,-57,-59.223776223776326,-93,36,3a:22:e2:39:65:5d,2271873969,3952,-3344.0,2271870017,2271873969
962,962,4,1.0,2.2004662004662077,6,2437,-57,-57.31934731934741,-93,36,3a:22:e2:39:65:5d,2271883704,3952,5783.0,2271879752,2271883704
963,963,4,1.0,2.666666666666678,6,2437,-56,-56.29137529137539,-93,37,3a:22:e2:39:65:5d,2271888199,3952,543.0,2271884247,2271888199
972,972,6,6.0,3.5990675990676197,6,2437,-56,-56.0862470862472,-93,37,3a:22:e2:39:65:5d,2271911025,568,5085.0,2271910457,2271911025
996,996,6,6.0,5.417249417249442,6,2437,-57,-57.19580419580435,-93,36,3a:22:e2:39:65:5d,2272012050,568,4031.0,2272011482,2272012050
997,997,6,6.0,6.116550116550135,6,2437,-61,-57.710955710955865,-93,32,3a:22:e2:39:65:5d,2272015191,740,2401.0,2272014451,2272015191
998,998,6,6.0,6.116550116550128,6,2437,-57,-57.77389277389294,-93,36,3a:22:e2:39:65:5d,2272017595,740,1664.0,2272016855,2272017595
999,999,6,6.0,5.41724941724942,6,2437,-57,-58.0349650349652,-93,36,3a:22:e2:39:65:5d,2272018811,740,476.0,2272018071,2272018811
1000,1000,6,6.0,4.018648018648003,6,2437,-58,-58.37995337995355,-93,35,3a:22:e2:39:65:5d,2272020080,740,529.0,2272019340,2272020080
1011,1011,4,1.0,2.561771561771557,6,2437,-59,-58.42191142191158,-93,34,3a:22:e2:39:65:5d,2272069497,3952,-3524.0,2272065545,2272069497
1015,1015,4,1.0,2.107226107226095,6,2437,-57,-58.15850815850831,-93,36,3a:22:e2:39:65:5d,2272075126,3952,-3391.0,2272071174,2272075126
1020,1020,4,1.0,1.7109557109556945,6,2437,-60,-58.45687645687663,-93,33,3a:22:e2:39:65:5d,2272080482,3952,-3371.0,2272076530,2272080482
1021,1021,4,1.0,1.0699300699300667,6,2437,-60,-58.80652680652698,-93,33,3a:22:e2:39:65:5d,2272089544,3952,5110.0,2272085592,2272089544
1022,1022,4,1.0,1.2447552447552555,6,2437,-58,-59.1305361305363,-93,35,3a:22:e2:39:65:5d,2272093993,3952,497.0,2272090041,2272093993
1027,1027,6,6.0,2.2354312354312658,6,2437,-58,-59.79720279720297,-93,35,3a:22:e2:39:65:5d,2272119901,568,-325.0,2272119333,2272119901
1029,1029,4,1.0,2.9813519813520144,6,2437,-60,-60.54545454545472,-93,33,3a:22:e2:39:65:5d,2272135645,3952,11161.0,2272131693,2272135645
1082,1082,4,1.0,3.78554778554782,6,2437,-63,-61.06993006993024,-93,30,3a:22:e2:39:65:5d,2272191480,3952,-2912.0,2272187528,2272191480
1092,1092,6,6.0,4.531468531468565,6,2437,-62,-61.84615384615402,-93,31,3a:22:e2:39:65:5d,2272216853,568,10045.0,2272216285,2272216853
1093,1093,6,6.0,5.102564102564133,6,2437,-63,-62.49184149184166,-93,30,3a:22:e2:39:65:5d,2272218563,740,970.0,2272217823,2272218563
1095,1095,6,6.0,5.801864801864813,6,2437,-62,-62.72494172494191,-93,31,3a:22:e2:39:65:5d,2272220141,740,77.0,2272219401,2272220141
1096,1096,6,6.0,6.629370629370646,6,2437,-63,-62.59673659673676,-93,30,3a:22:e2:39:65:5d,2272221077,740,196.0,2272220337,2272221077
1097,1097,6,6.0,6.221445221445227,6,2437,-62,-62.331002331002495,-93,31,3a:22:e2:39:65:5d,2272222613,740,796.0,2272221873,2272222613
1098,1098,6,6.0,4.997668997668985,6,2437,-62,-62.850815850816005,-93,31,3a:22:e2:39:65:5d,2272223568,740,215.0,2272222828,2272223568
1099,1099,6,6.0,4.018648018648003,6,2437,-63,-62.91375291375307,-93,30,3a:22:e2:39:65:5d,2272224414,740,106.0,2272223674,2272224414
1100,1100,4,1.0,2.561771561771557,6,2437,-63,-62.69463869463886,-93,30,3a:22:e2:39:65:5d,2272229589,3952,1223.0,2272225637,2272229589
1102,1102,4,1.0,1.6876456876456882,6,2437,-63,-62.51282051282067,-93,30,3a:22:e2:39:65:5d,2272234342,3952,-3049.0,2272230390,2272234342
1103,1103,4,1.0,1.3962703962704002,6,2437,-64,-62.286713286713436,-93,29,3a:22:e2:39:65:5d,2272243151,3952,4857.0,2272239199,2272243151
1112,1112,4,1.0,1.6876456876456964,6,2437,-60,-61.79020979020994,-93,33,3a:22:e2:39:65:5d,2272257521,3952,-3309.0,2272253569,2272257521
1114,1114,4,1.0,2.56177156177158,6,2437,-60,-61.1538461538463,-93,33,3a:22:e2:39:65:5d,2272262190,3952,-3114.0,2272258238,2272262190
1128,1128,6,6.0,4.018648018648054,6,2437,-62,-60.63636363636378,-93,31,3a:22:e2:39:65:5d,2272319254,568,20420.0,2272318686,2272319254
1155,1155,6,6.0,4.997668997669035,6,2437,-60,-60.22377622377637,-93,33,3a:22:e2:39:65:5d,2272421655,568,7950.0,2272421087,2272421655
1156,1156,6,6.0,5.80186480186484,6,2437,-60,-59.902097902098056,-93,33,3a:22:e2:39:65:5d,2272422384,740,-11.0,2272421644,2272422384
1157,1157,6,6.0,6.314685314685351,6,2437,-60,-60.22610722610739,-93,33,3a:22:e2:39:65:5d,2272423419,740,295.0,2272422679,2272423419
1158,1158,6,6.0,6.419580419580449,6,2437,-60,-60.060606060606226,-93,33,3a:22:e2:39:65:5d,2272424779,740,620.0,2272424039,2272424779
1160,1160,6,6.0,6.000000000000015,6,2437,-60,-59.846153846154,-93,33,3a:22:e2:39:65:5d,2272426274,740,-73.0,2272425534,2272426274
1162,1162,6,6.0,6.000000000000015,6,2437,-60,-60.17249417249434,-93,33,3a:22:e2:39:65:5d,2272427931,740,158.0,2272427191,2272427931
1163,1163,6,6.0,6.000000000000015,6,2437,-61,-60.44755244755261,-93,32,3a:22:e2:39:65:5d,2272428948,740,277.0,2272428208,2272428948
1164,1164,6,6.0,6.000000000000015,6,2437,-60,-60.87645687645704,-93,33,3a:22:e2:39:65:5d,2272429876,740,188.0,2272429136,2272429876
1165,1165,6,6.0,6.000000000000015,6,2437,-61,-60.972027972028144,-93,32,3a:22:e2:39:65:5d,2272430714,740,98.0,2272429974,2272430714
1234,1234,6,6.0,6.000000000000015,6,2437,-62,-61.36130536130553,-93,31,3a:22:e2:39:65:5d,2272626457,568,7276.0,2272625889,2272626457
1235,1235,6,6.0,6.000000000000015,6,2437,-62,-61.67832167832185,-93,31,3a:22:e2:39:65:5d,2272627168,740,-29.0,2272626428,2272627168
1236,1236,6,6.0,6.000000000000015,6,2437,-62,-62.04195804195821,-93,31,3a:22:e2:39:65:5d,2272628129,740,221.0,2272627389,2272628129
1328,1328,6,6.0,6.000000000000015,6,2437,-61,-62.571095571095746,-93,32,3a:22:e2:39:65:5d,2272730253,568,4711.0,2272729685,2272730253
1368,1368,6,6.0,6.000000000000015,6,2437,-64,-62.89976689976708,-93,29,3a:22:e2:39:65:5d,2272831260,568,1434.0,2272830692,2272831260
1369,1369,6,6.0,6.000000000000015,6,2437,-63,-63.39860139860156,-93,30,3a:22:e2:39:65:5d,2272831880,740,-120.0,2272831140,2272831880
1370,1370,6,6.0,6.419580419580422,6,2437,-64,-63.74825174825192,-93,29,3a:22:e2:39:65:5d,2272832961,740,341.0,2272832221,2272832961
1380,1380,6,6.0,6.31468531468531,6,2437,-64,-63.864801864802025,-93,29,3a:22:e2:39:65:5d,2272834944,740,-646.0,2272834204,2272834944
1381,1381,6,6.0,5.382284382284385,6,2437,-64,-63.7482517482519,-93,29,3a:22:e2:39:65:5d,2272836168,740,484.0,2272835428,2272836168
1382,1382,6,6.0,4.68298368298369,6,2437,-64,-63.18648018648033,-93,29,3a:22:e2:39:65:5d,2272838914,740,2006.0,2272838174,2272838914
1413,1413,6,6.0,4.216783216783226,6,2437,-62,-62.87645687645703,-92,30,3a:22:e2:39:65:5d,2272933893,568,-116.0,2272933325,2272933893
1437,1437,4,1.0,3.983682983682994,6,2437,-62,-62.98834498834511,-92,30,3a:22:e2:39:65:5d,2273029391,3952,-2366.0,2273025439,2273029391
1438,1438,4,1.0,3.9836829836829946,6,2437,-62,-61.932400932401066,-92,30,3a:22:e2:39:65:5d,2273033742,3952,399.0,2273029790,2273033742
1439,1439,6,6.0,4.216783216783229,6,2437,-62,-61.15617715617729,-92,30,3a:22:e2:39:65:5d,2273037872,568,3562.0,2273037304,2273037872
1440,1440,6,6.0,4.682983682983699,6,2437,-62,-60.706293706293856,-92,30,3a:22:e2:39:65:5d,2273038565,740,-47.0,2273037825,2273038565
1441,1441,6,6.0,5.382284382284406,6,2437,-62,-60.71328671328686,-92,30,3a:22:e2:39:65:5d,2273040179,740,874.0,2273039439,2273040179
1442,1442,6,6.0,6.314685314685351,6,2437,-55,-60.61072261072276,-92,37,3a:22:e2:39:65:5d,2273041359,740,440.0,2273040619,2273041359
1443,1443,6,6.0,6.419580419580449,6,2437,-62,-60.58974358974374,-92,30,3a:22:e2:39:65:5d,2273043840,740,1741.0,2273043100,2273043840
1444,1444,6,6.0,6.000000000000015,6,2437,-62,-60.67365967365983,-92,30,3a:22:e2:39:65:5d,2273044914,740,334.0,2273044174,2273044914
1445,1445,6,6.0,6.000000000000015,6,2437,-62,-60.885780885781045,-92,30,3a:22:e2:39:65:5d,2273045986,740,332.0,2273045246,2273045986
1471,1471,6,6.0,6.000000000000015,6,2437,-61,-61.24941724941741,-92,31,3a:22:e2:39:65:5d,2273140997,568,6562.0,2273140429,2273140997
1505,1505,6,6.0,6.000000000000015,6,2437,-61,-61.70396270396288,-92,31,3a:22:e2:39:65:5d,2273244040,568,6145.0,2273243472,2273244040
1506,1506,6,6.0,6.000000000000015,6,2437,-61,-60.97668997669014,-92,31,3a:22:e2:39:65:5d,2273244696,740,-84.0,2273243956,2273244696
1507,1507,6,6.0,6.000000000000015,6,2437,-61,-60.97668997669014,-92,31,3a:22:e2:39:65:5d,2273245606,740,170.0,2273244866,2273245606
1508,1508,6,6.0,6.000000000000015,6,2437,-61,-61.11655011655027,-92,31,3a:22:e2:39:65:5d,2273246650,740,304.0,2273245910,2273246650
1509,1509,6,6.0,6.000000000000015,6,2437,-61,-61.31235431235448,-92,31,3a:22:e2:39:65:5d,2273247632,740,242.0,2273246892,2273247632
1512,1512,6,6.0,6.000000000000015,6,2437,-62,-61.54079254079271,-92,30,3a:22:e2:39:65:5d,2273251028,740,-94.0,2273250288,2273251028
1513,1513,6,6.0,6.000000000000015,6,2437,-62,-61.92307692307708,-92,30,3a:22:e2:39:65:5d,2273251956,740,188.0,2273251216,2273251956
1538,1538,6,6.0,6.000000000000015,6,2437,-62,-62.22377622377638,-92,30,3a:22:e2:39:65:5d,2273343265,568,5929.0,2273342697,2273343265
1568,1568,6,6.0,6.000000000000015,6,2437,-62,-62.41958041958058,-92,30,3a:22:e2:39:65:5d,2273445666,568,15107.0,2273445098,2273445666
1569,1569,6,6.0,6.000000000000015,6,2437,-63,-62.403263403263566,-92,29,3a:22:e2:39:65:5d,2273446278,740,-128.0,2273445538,2273446278
1570,1570,6,6.0,6.000000000000015,6,2437,-63,-62.424242424242586,-92,29,3a:22:e2:39:65:5d,2273447143,740,125.0,2273446403,2273447143
1571,1571,6,6.0,6.000000000000015,6,2437,-62,-62.123543123543286,-92,30,3a:22:e2:39:65:5d,2273448618,740,735.0,2273447878,2273448618
1572,1572,6,6.0,6.000000000000015,6,2437,-62,-62.50815850815867,-92,30,3a:22:e2:39:65:5d,2273449870,740,512.0,2273449130,2273449870
1573,1573,6,6.0,6.000000000000015,6,2437,-62,-62.72960372960389,-92,30,3a:22:e2:39:65:5d,2273451203,740,593.0,2273450463,2273451203
1574,1574,6,6.0,6.000000000000015,6,2437,-63,-62.78787878787894,-92,29,3a:22:e2:39:65:5d,2273452166,740,223.0,2273451426,2273452166
1575,1575,6,6.0,6.000000000000015,6,2437,-62,-62.97902097902113,-92,30,3a:22:e2:39:65:5d,2273453400,740,494.0,2273452660,2273453400
1597,1597,6,6.0,6.000000000000015,6,2437,-66,-62.969696969697125,-92,26,3a:22:e2:39:65:5d,2273548068,568,439.0,2273547500,2273548068
1661,1661,6,6.0,6.000000000000015,6,2437,-62,-62.78321678321694,-92,30,3a:22:e2:39:65:5d,2273650469,568,876.0,2273649901,2273650469
1662,1662,6,6.0,6.000000000000015,6,2437,-62,-62.503496503496656,-92,30,3a:22:e2:39:65:5d,2273652344,740,1135.0,2273651604,2273652344
1663,1663,6,6.0,6.000000000000015,6,2437,-62,-62.130536130536285,-92,30,3a:22:e2:39:65:5d,2273653263,740,179.0,2273652523,2273653263
1664,1664,6,6.0,6.000000000000015,6,2437,-61,-61.70862470862487,-92,31,3a:22:e2:39:65:5d,2273654560,740,557.0,2273653820,2273654560
1665,1665,6,6.0,6.000000000000015,6,2437,-62,-61.510489510489656,-92,30,3a:22:e2:39:65:5d,2273655784,740,484.0,2273655044,2273655784
1667,1667,6,6.0,6.000000000000015,6,2437,-62,-62.12820512820528,-92,30,3a:22:e2:39:65:5d,2273657133,740,-188.0,2273656393,2273657133
1668,1668,6,6.0,6.000000000000015,6,2437,-62,-61.94638694638711,-92,30,3a:22:e2:39:65:5d,2273657980,740,107.0,2273657240,2273657980
1669,1669,6,6.0,6.000000000000015,6,2437,-62,-62.414918414918574,-92,30,3a:22:e2:39:65:5d,2273658826,740,106.0,2273658086,2273658826
1735,1735,6,6.0,6.000000000000015,6,2437,-64,-62.708624708624875,-92,28,3a:22:e2:39:65:5d,2273752870,568,6529.0,2273752302,2273752870
