,phy,data_rate,channel,frequency,signal_dbm,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
0,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,496038,160,,495878,496038
1,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,496626,180,408,496446,496626
2,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,496832,184,22,496648,496832
3,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,497068,176,60,496892,497068
4,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,497288,160,60,497128,497288
5,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,497488,380,-180,497108,497488
6,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,516154,408,18258,515746,516154
7,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,528361,408,11799,527953,528361
8,4,5.5,1,2412,-79,-92,13,52:4e:2d:b5:f1:87,539084,403,10320,538681,539084
9,4,5.5,1,2412,-89,-92,3,,539505,213,208,539292,539505
10,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,544818,156,5157,544662,544818
11,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,545036,156,62,544880,545036
12,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,545235,136,63,545099,545235
13,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,555337,2160,7942,553177,555337
14,4,1,1,2412,-79,-92,13,52:4e:2d:b5:f1:87,560348,1352,3659,558996,560348
15,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,564045,136,3561,563909,564045
16,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,564231,348,-162,563883,564231
17,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,565760,136,1393,565624,565760
18,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,600552,160,34632,600392,600552
19,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,600770,368,-150,600402,600770
20,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,601338,180,388,601158,601338
21,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,601561,184,39,601377,601561
22,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,601780,176,43,601604,601780
23,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,601999,160,59,601839,601999
24,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,602218,380,-161,601838,602218
25,4,1,1,2412,-67,-92,25,54:e4:3a:ec:fb:64,657735,2160,53357,655575,657735
26,4,1,1,2412,-84,-92,8,b8:3a:5a:88:e6:e0,684855,2360,24760,682495,684855
27,6,12,1,2412,-86,-92,6,,697372,32,12485,697340,697372
28,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,700828,160,3296,700668,700828
29,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,701038,368,-158,700670,701038
30,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,701443,180,225,701263,701443
31,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,701667,184,40,701483,701667
32,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,701885,176,42,701709,701885
33,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,702096,160,51,701936,702096
34,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,702288,380,-188,701908,702288
35,4,1,1,2412,-83,-92,9,de:bb:8d:31:d5:e2,716683,1128,13267,715555,716683
36,4,1,1,2412,-89,-92,3,,717828,304,841,717524,717828
37,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,717992,136,28,717856,717992
38,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,718169,348,-171,717821,718169
39,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,718563,156,238,718407,718563
40,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,718771,156,52,718615,718771
41,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,718962,136,55,718826,718962
42,6,12,1,2412,-85,-92,7,,719380,32,386,719348,719380
43,4,1,1,2412,-81,-92,11,c0:c9:e3:4d:6e:bf,756912,872,36660,756040,756912
44,4,1,1,2412,-90,-92,2,,757801,304,585,757497,757801
45,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,760134,2160,173,757974,760134
46,4,1,1,2412,-72,-92,20,b8:3a:5a:88:e6:e0,787246,2360,24752,784886,787246
47,4,1,1,2412,-85,-92,7,b8:3a:5a:88:e6:e1,789644,2376,22,787268,789644
48,4,5.5,1,2412,-80,-92,12,ae:6a:50:8c:bb:bd,801289,403,11242,800886,801289
49,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,801677,136,252,801541,801677
50,4,1,1,2412,-84,-92,8,b8:3a:5a:88:e6:e0,801957,2240,-1960,799717,801957
51,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,804048,160,1931,803888,804048
52,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,804258,368,-158,803890,804258
53,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,804645,180,207,804465,804645
54,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,805069,176,248,804893,805069
55,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,805270,160,41,805110,805270
56,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,805462,380,-188,805082,805462
57,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,806387,348,577,806039,806387
58,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,807123,408,328,806715,807123
59,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,807677,156,398,807521,807677
60,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,807987,156,154,807831,807987
61,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,808177,136,54,808041,808177
62,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:23,808848,180,491,808668,808848
63,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:24,809072,176,48,808896,809072
64,6,12,1,2412,-83,-92,9,84:d4:7e:f2:42:25,809282,160,50,809122,809282
65,6,6,1,2412,-84,-92,8,84:d4:7e:f2:42:26,809474,380,-188,809094,809474
66,6,6,1,2412,-85,-92,7,84:d4:7e:f2:42:21,809888,348,66,809540,809888
67,6,12,1,2412,-86,-92,6,84:d4:7e:f2:42:22,810291,160,243,810131,810291
68,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:23,810486,160,35,810326,810486
69,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:25,810680,140,54,810540,810680
70,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,819237,408,8149,818829,819237
71,6,6,1,2412,-75,-92,17,e6:aa:ea:b7:4a:dd,830234,408,10589,829826,830234
72,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,831411,408,769,831003,831411
73,4,1,1,2412,-82,-92,10,,841700,304,9985,841396,841700
74,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,841864,136,28,841728,841864
75,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,842059,348,-153,841711,842059
76,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,842462,156,247,842306,842462
77,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,842670,156,52,842514,842670
78,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,842870,136,64,842734,842870
79,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,843816,408,538,843408,843816
80,4,1,1,2412,-65,-92,27,24:f6:77:10:02:c8,853375,1064,8495,852311,853375
81,4,1,1,2412,-64,-92,28,24:f6:77:10:02:c8,865703,1064,11264,864639,865703
82,6,6,1,2412,-75,-92,17,e6:aa:ea:b7:4a:dd,866658,408,547,866250,866658
83,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,877192,408,10126,876784,877192
84,6,6,1,2412,-74,-92,18,e6:aa:ea:b7:4a:dd,878714,408,1114,878306,878714
85,6,6,1,2412,-79,-92,13,e6:aa:ea:c9:ea:1b,889245,408,10123,888837,889245
86,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,906338,160,16933,906178,906338
87,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,906529,368,-177,906161,906529
88,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,906934,180,225,906754,906934
89,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,907140,184,22,906956,907140
90,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,907349,176,33,907173,907349
91,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,907551,160,42,907391,907551
92,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,907770,380,-161,907390,907770
93,6,12,1,2412,-86,-92,6,84:d4:7e:f2:42:23,908219,180,269,908039,908219
94,6,12,1,2412,-87,-92,5,84:d4:7e:f2:42:24,908425,176,30,908249,908425
95,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:25,908653,160,68,908493,908653
96,4,1,1,2412,-58,-92,34,24:f6:77:10:02:c8,951709,1064,41992,950645,951709
97,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,964932,2160,11063,962772,964932
98,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1008023,160,42931,1007863,1008023
99,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1008233,368,-158,1007865,1008233
100,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1008638,180,225,1008458,1008638
101,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1008852,184,30,1008668,1008852
102,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1009080,176,52,1008904,1009080
103,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1009308,160,68,1009148,1009308
104,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1009500,380,-188,1009120,1009500
105,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1067331,2160,55671,1065171,1067331
106,4,1,1,2412,-85,-92,7,b8:3a:5a:88:e6:e1,1096974,2376,27267,1094598,1096974
107,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1110378,408,12996,1109970,1110378
108,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1110815,160,277,1110655,1110815
109,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1111034,368,-149,1110666,1111034
110,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1111430,180,216,1111250,1111430
111,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1111645,184,31,1111461,1111645
112,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1111872,176,51,1111696,1111872
113,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1112074,160,42,1111914,1112074
114,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1112284,380,-170,1111904,1112284
115,6,6,1,2412,-86,-92,6,84:d4:7e:f2:42:26,1112743,380,79,1112363,1112743
116,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1122472,408,9321,1122064,1122472
117,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1134582,408,11702,1134174,1134582
118,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1146707,408,11717,1146299,1146707
119,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,1158825,408,11710,1158417,1158825
120,4,1,1,2412,-67,-92,25,54:e4:3a:ec:fb:64,1169731,2160,8746,1167571,1169731
121,4,1,1,2412,-86,-92,6,b8:3a:5a:88:e6:e1,1199221,2376,27114,1196845,1199221
122,6,6,1,2412,-89,-92,3,40:e3:d6:da:bb:e6,1210997,380,11396,1210617,1210997
123,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1212841,160,1684,1212681,1212841
124,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1213051,368,-158,1212683,1213051
125,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1213493,180,262,1213313,1213493
126,6,12,1,2412,-40,-92,52,40:e3:d6:da:ba:23,1213742,184,65,1213558,1213742
127,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1213978,176,60,1213802,1213978
128,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1214180,160,42,1214020,1214180
129,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1214390,380,-170,1214010,1214390
130,6,6,1,2412,-74,-92,18,e6:aa:ea:b7:4a:dd,1247998,408,33200,1247590,1247998
131,4,1,1,2412,-82,-92,10,c0:c9:e3:4d:6e:bf,1251076,872,2206,1250204,1251076
132,4,1,1,2412,-82,-92,10,,1251965,304,585,1251661,1251965
133,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1277601,2160,23476,1275441,1277601
134,6,6,1,2412,-73,-92,19,e6:aa:ea:b7:4a:dd,1284361,408,6352,1283953,1284361
135,4,1,1,2412,-80,-92,12,,1295153,304,10488,1294849,1295153
136,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1315246,160,19933,1315086,1315246
137,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1315861,180,435,1315681,1315861
138,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1316303,176,266,1316127,1316303
139,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1316523,160,60,1316363,1316523
140,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1316724,380,-179,1316344,1316724
141,6,12,1,2412,-84,-92,8,84:d4:7e:f2:42:25,1317346,160,462,1317186,1317346
142,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,1323348,408,5594,1322940,1323348
143,4,1,1,2412,-82,-92,10,a6:e5:7c:28:b1:d3,1362049,992,37709,1361057,1362049
144,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1374528,2160,10319,1372368,1374528
145,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1417624,160,42936,1417464,1417624
146,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1417843,368,-149,1417475,1417843
147,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1418248,180,225,1418068,1418248
148,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1418453,184,21,1418269,1418453
149,6,12,1,2412,-40,-92,52,40:e3:d6:da:ba:24,1418663,176,34,1418487,1418663
150,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1418891,160,68,1418731,1418891
151,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1419101,380,-170,1418721,1419101
152,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1425404,408,5895,1424996,1425404
153,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1437524,408,11712,1437116,1437524
154,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1449639,408,11707,1449231,1449639
155,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,1461747,408,11700,1461339,1461747
156,4,1,1,2412,-81,-92,11,a6:e5:7c:28:b1:d3,1464783,992,2044,1463791,1464783
157,6,6,1,2412,-58,-92,34,e6:aa:ea:c9:ea:33,1473853,408,8662,1473445,1473853
158,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1476928,2160,915,1474768,1476928
159,6,12,1,2412,-62,-92,30,40:e3:d6:da:bb:60,1480171,960,2283,1479211,1480171
160,4,1,1,2412,-88,-92,4,,1498999,304,18524,1498695,1498999
161,4,1,1,2412,-85,-92,7,b8:3a:5a:88:e6:e0,1504559,2360,3200,1502199,1504559
162,4,1,1,2412,-86,-92,6,b8:3a:5a:88:e6:e1,1506938,2376,3,1504562,1506938
163,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1520033,160,12935,1519873,1520033
164,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1520225,368,-176,1519857,1520225
165,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1520612,180,207,1520432,1520612
166,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1520826,184,30,1520642,1520826
167,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1521045,176,43,1520869,1521045
168,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1521255,160,50,1521095,1521255
169,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1521474,380,-161,1521094,1521474
170,6,12,1,2412,-86,-92,6,84:d4:7e:f2:42:24,1521924,176,274,1521748,1521924
171,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:25,1522134,160,50,1521974,1522134
172,6,6,1,2412,-85,-92,7,84:d4:7e:f2:42:26,1522335,380,-179,1521955,1522335
173,4,1,1,2412,-76,-92,16,,1569945,304,47306,1569641,1569945
174,6,6,1,2412,-74,-92,18,e6:aa:ea:b7:4a:dd,1575513,408,5160,1575105,1575513
175,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1579327,2160,1654,1577167,1579327
176,6,6,1,2412,-75,-92,17,e6:aa:ea:b7:4a:dd,1587630,408,7895,1587222,1587630
177,4,1,1,2412,-72,-92,20,b8:3a:5a:88:e6:e0,1606444,2360,16454,1604084,1606444
178,6,6,1,2412,-75,-92,17,e6:aa:ea:b7:4a:dd,1611858,408,5006,1611450,1611858
179,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1622430,160,10412,1622270,1622430
180,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1622621,368,-177,1622253,1622621
181,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1623026,180,225,1622846,1623026
182,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1623232,184,22,1623048,1623232
183,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1623666,176,258,1623490,1623666
184,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1623867,160,41,1623707,1623867
185,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1624077,380,-170,1623697,1624077
186,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:25,1627008,160,2771,1626848,1627008
187,6,6,1,2412,-84,-92,8,84:d4:7e:f2:42:26,1627209,380,-179,1626829,1627209
188,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1681725,2160,52356,1679565,1681725
189,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1724841,160,42956,1724681,1724841
190,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1725042,368,-167,1724674,1725042
191,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1725447,180,225,1725267,1725447
192,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1725680,184,49,1725496,1725680
193,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1725889,176,33,1725713,1725889
194,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1726118,160,69,1725958,1726118
195,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1726310,380,-188,1725930,1726310
196,6,12,1,2412,-85,-92,7,84:d4:7e:f2:42:24,1726715,176,229,1726539,1726715
197,6,6,1,2412,-85,-92,7,84:d4:7e:f2:42:26,1727144,380,49,1726764,1727144
198,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,1731758,408,4206,1731350,1731758
199,4,1,1,2412,-81,-92,11,c0:c9:e3:4d:6e:bf,1742768,872,10138,1741896,1742768
200,4,1,1,2412,-81,-92,11,,1743657,304,585,1743353,1743657
201,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,1743879,408,-186,1743471,1743879
202,4,1,1,2412,-69,-92,23,54:e4:3a:ec:fb:64,1784125,2160,38086,1781965,1784125
203,4,1,1,2412,-84,-92,8,b8:3a:5a:88:e6:e1,1813653,2376,27152,1811277,1813653
204,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1827251,160,13438,1827091,1827251
205,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1827443,368,-176,1827075,1827443
206,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1827839,180,216,1827659,1827839
207,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1828044,184,21,1827860,1828044
208,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:24,1828253,176,33,1828077,1828253
209,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1828455,160,42,1828295,1828455
210,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1828665,380,-170,1828285,1828665
211,4,1,1,2412,-60,-92,32,54:e4:3a:ec:fb:64,1886539,2160,55714,1884379,1886539
212,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:20,1929634,160,42935,1929474,1929634
213,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:21,1929844,368,-158,1929476,1929844
214,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:22,1930240,180,216,1930060,1930240
215,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:23,1930454,184,30,1930270,1930454
216,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:24,1930673,176,43,1930497,1930673
217,6,12,1,2412,-41,-92,51,40:e3:d6:da:ba:25,1930874,160,41,1930714,1930874
218,6,6,1,2412,-41,-92,51,40:e3:d6:da:ba:26,1931066,380,-188,1930686,1931066
219,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,1945026,408,13552,1944618,1945026
220,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,1957030,408,11596,1956622,1957030
221,6,6,1,2412,-57,-92,35,e6:aa:ea:c9:ea:33,1981672,408,24234,1981264,1981672
222,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,1988922,2160,5090,1986762,1988922
223,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,2024002,408,34672,2023594,2024002
224,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:20,2032040,160,7878,2031880,2032040
225,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:21,2032241,368,-167,2031873,2032241
226,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:22,2032637,180,216,2032457,2032637
227,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:23,2032842,184,21,2032658,2032842
228,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:24,2033070,176,52,2032894,2033070
229,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:25,2033280,160,50,2033120,2033280
230,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:26,2033499,380,-161,2033119,2033499
231,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,2036122,408,2215,2035714,2036122
232,6,6,1,2412,-81,-92,11,e6:aa:ea:c9:ea:1b,2072454,408,35924,2072046,2072454
233,6,6,1,2412,-71,-92,21,e6:aa:ea:b7:4a:dd,2083697,408,10835,2083289,2083697
234,4,1,1,2412,-67,-92,25,54:e4:3a:ec:fb:64,2091321,2160,5464,2089161,2091321
235,6,6,1,2412,-73,-92,19,e6:aa:ea:b7:4a:dd,2095823,408,4094,2095415,2095823
236,6,6,1,2412,-73,-92,19,e6:aa:ea:b7:4a:dd,2107944,408,11713,2107536,2107944
237,6,12,1,2412,-43,-92,49,40:e3:d6:da:ba:20,2134437,160,26333,2134277,2134437
238,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:21,2134656,368,-149,2134288,2134656
239,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:22,2135043,180,207,2134863,2135043
240,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:23,2135276,184,49,2135092,2135276
241,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:24,2135503,176,51,2135327,2135503
242,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:25,2135723,160,60,2135563,2135723
243,6,6,1,2412,-43,-92,49,40:e3:d6:da:ba:26,2135933,380,-170,2135553,2135933
244,6,12,1,2412,-88,-92,4,84:d4:7e:f2:42:24,2136322,176,213,2136146,2136322
245,6,12,1,2412,-86,-92,6,84:d4:7e:f2:42:25,2136532,160,50,2136372,2136532
246,6,6,1,2412,-87,-92,5,84:d4:7e:f2:42:26,2136742,380,-170,2136362,2136742
247,6,6,1,2412,-90,-92,2,40:e3:d6:da:ca:c6,2150938,380,13816,2150558,2150938
248,4,1,1,2412,-68,-92,24,54:e4:3a:ec:fb:64,2193721,2160,40623,2191561,2193721
249,4,1,1,2412,-86,-92,6,b8:3a:5a:88:e6:e0,2220844,2360,24763,2218484,2220844
250,6,12,1,2412,-43,-92,49,40:e3:d6:da:ba:20,2236849,160,15845,2236689,2236849
251,6,12,1,2412,-43,-92,49,40:e3:d6:da:ba:24,2237861,176,836,2237685,2237861
252,6,12,1,2412,-43,-92,49,40:e3:d6:da:ba:25,2238072,160,51,2237912,2238072
253,6,6,1,2412,-43,-92,49,40:e3:d6:da:ba:26,2238264,380,-188,2237884,2238264
254,6,6,1,2412,-63,-92,29,e6:aa:ea:c9:ea:33,2260303,408,21631,2259895,2260303
255,6,6,1,2412,-63,-92,29,e6:aa:ea:c9:ea:33,2272411,408,11700,2272003,2272411
256,6,6,1,2412,-63,-92,29,e6:aa:ea:c9:ea:33,2284418,408,11599,2284010,2284418
257,4,1,1,2412,-64,-92,28,54:e4:3a:ec:fb:64,2296120,2160,9542,2293960,2296120
258,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:20,2339228,160,42948,2339068,2339228
259,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:21,2339420,368,-176,2339052,2339420
260,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:22,2339807,180,207,2339627,2339807
261,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:23,2340022,184,31,2339838,2340022
262,6,12,1,2412,-40,-92,52,40:e3:d6:da:ba:24,2340249,176,51,2340073,2340249
263,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:26,2340670,380,41,2340290,2340670
264,6,12,1,2412,-89,-92,3,84:d4:7e:f2:42:24,2341094,176,248,2340918,2341094
265,6,6,1,2412,-80,-92,12,e6:aa:ea:c9:ea:1b,2365554,408,24052,2365146,2365554
266,6,6,1,2412,-81,-92,11,e6:aa:ea:c9:ea:1b,2377669,408,11707,2377261,2377669
267,6,6,1,2412,-79,-92,13,e6:aa:ea:c9:ea:1b,2389779,408,11702,2389371,2389779
268,4,1,1,2412,-63,-92,29,b8:3a:5a:88:e6:e0,2391396,2240,-623,2389156,2391396
269,4,1,1,2412,-86,-92,6,,2397828,304,6128,2397524,2397828
270,4,1,1,2412,-69,-92,23,54:e4:3a:ec:fb:64,2398519,2160,-1469,2396359,2398519
271,4,1,1,2412,-82,-92,10,b8:3a:5a:88:e6:e1,2414493,2256,13718,2412237,2414493
272,4,1,1,2412,-81,-92,11,b8:3a:5a:88:e6:e0,2425766,2360,8913,2423406,2425766
273,4,1,1,2412,-80,-92,12,b8:3a:5a:88:e6:e1,2428197,2376,55,2425821,2428197
274,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:20,2441628,160,13271,2441468,2441628
275,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:21,2441820,368,-176,2441452,2441820
276,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:22,2442207,180,207,2442027,2442207
277,6,12,1,2412,-42,-92,50,40:e3:d6:da:ba:25,2442878,160,511,2442718,2442878
278,6,6,1,2412,-42,-92,50,40:e3:d6:da:ba:26,2443069,380,-189,2442689,2443069
279,4,1,1,2412,-79,-92,13,b8:3a:5a:88:e6:e1,2480933,2256,35608,2478677,2480933
