,Unnamed: 0,phy,data_rate,data_rate_smooth,channel,frequency,signal_dbm,signal_smooth,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
6741,6741,6,6.0,6.000000000000015,1,2412,-61,-60.03030303030319,-93,32,e6:aa:ea:b7:4a:dd,61356126,408,13258.0,61355718,61356126
6766,6766,6,6.0,6.000000000000015,1,2412,-60,-60.186480186480345,-93,33,e6:aa:ea:b7:4a:dd,61634957,408,31362.0,61634549,61634957
6767,6767,6,6.0,6.000000000000015,1,2412,-60,-60.56643356643372,-93,33,e6:aa:ea:b7:4a:dd,61647086,408,11721.0,61646678,61647086
6768,6768,6,6.0,6.000000000000015,1,2412,-60,-60.7319347319349,-93,33,e6:aa:ea:b7:4a:dd,61659196,408,11702.0,61658788,61659196
6769,6769,6,6.0,6.000000000000015,1,2412,-61,-60.15384615384632,-93,32,e6:aa:ea:b7:4a:dd,61671312,408,11708.0,61670904,61671312
6770,6770,6,6.0,6.000000000000015,1,2412,-61,-59.31934731934751,-93,32,e6:aa:ea:b7:4a:dd,61683430,408,11710.0,61683022,61683430
6804,6804,6,6.0,6.000000000000015,1,2412,-60,-59.69930069930089,-93,33,e6:aa:ea:b7:4a:dd,62052907,408,23070.0,62052499,62052907
6805,6805,6,6.0,6.000000000000015,1,2412,-59,-60.82983682983702,-93,34,e6:aa:ea:b7:4a:dd,62065031,408,11716.0,62064623,62065031
6806,6806,6,6.0,6.000000000000015,1,2412,-60,-62.20979020979039,-93,33,e6:aa:ea:b7:4a:dd,62077141,408,11702.0,62076733,62077141
6807,6807,6,6.0,6.000000000000015,1,2412,-60,-63.17715617715636,-93,33,e6:aa:ea:b7:4a:dd,62101393,408,23844.0,62100985,62101393
6840,6840,6,6.0,6.000000000000015,1,2412,-70,-64.16783216783236,-93,23,e6:aa:ea:b7:4a:dd,62368318,408,10670.0,62367910,62368318
6841,6841,6,6.0,6.000000000000015,1,2412,-68,-65.1934731934734,-93,25,e6:aa:ea:b7:4a:dd,62380450,408,11724.0,62380042,62380450
6844,6844,6,6.0,6.000000000000015,1,2412,-65,-66.0932400932403,-93,28,e6:aa:ea:b7:4a:dd,62404872,408,9381.0,62404464,62404872
6845,6845,6,6.0,6.000000000000015,1,2412,-63,-66.2214452214454,-93,30,e6:aa:ea:b7:4a:dd,62416795,408,11515.0,62416387,62416795
6898,6898,6,6.0,6.000000000000015,1,2412,-65,-65.84149184149202,-93,28,e6:aa:ea:b7:4a:dd,62887928,408,9187.0,62887520,62887928
6901,6901,6,6.0,6.000000000000015,1,2412,-66,-65.1748251748253,-93,27,e6:aa:ea:b7:4a:dd,62912175,408,9194.0,62911767,62912175
6903,6903,6,6.0,6.000000000000015,1,2412,-66,-64.95104895104907,-93,27,e6:aa:ea:b7:4a:dd,62924296,408,9202.0,62923888,62924296
6956,6956,6,6.0,6.000000000000015,1,2412,-64,-63.5617715617717,-93,29,e6:aa:ea:b7:4a:dd,63420247,408,10230.0,63419839,63420247
6958,6958,6,6.0,6.000000000000015,1,2412,-64,-61.90909090909108,-93,29,e6:aa:ea:b7:4a:dd,63432362,408,10195.0,63431954,63432362
6959,6959,6,6.0,6.000000000000015,1,2412,-63,-61.291375291375445,-93,30,e6:aa:ea:b7:4a:dd,63444480,408,11710.0,63444072,63444480
6997,6997,6,6.0,6.000000000000015,1,2412,-56,-61.02797202797218,-93,37,e6:aa:ea:b7:4a:dd,63837951,408,10058.0,63837543,63837951
7006,7006,6,6.0,6.000000000000015,1,2412,-56,-61.29370629370644,-93,37,e6:aa:ea:b7:4a:dd,63862196,408,5767.0,63861788,63862196
7046,7046,6,6.0,6.000000000000015,1,2412,-64,-61.88578088578103,-93,29,e6:aa:ea:b7:4a:dd,64243049,408,9474.0,64242641,64243049
7056,7056,6,6.0,6.000000000000015,1,2412,-69,-62.473193473193625,-93,24,e6:aa:ea:b7:4a:dd,64267297,408,1260.0,64266889,64267297
7059,7059,6,6.0,6.000000000000015,1,2412,-63,-62.85081585081603,-93,30,e6:aa:ea:b7:4a:dd,64279414,408,4271.0,64279006,64279414
7060,7060,6,6.0,6.000000000000015,1,2412,-63,-63.797202797203,-93,30,e6:aa:ea:b7:4a:dd,64291532,408,11710.0,64291124,64291532
7100,7100,6,6.0,6.000000000000015,1,2412,-62,-63.90209790209809,-93,31,e6:aa:ea:b7:4a:dd,64774613,408,17092.0,64774205,64774613
7111,7111,6,6.0,6.000000000000015,1,2412,-62,-63.39160839160855,-93,31,e6:aa:ea:b7:4a:dd,64798839,408,3817.0,64798431,64798839
7112,7112,6,6.0,6.000000000000015,1,2412,-62,-63.540792540792694,-93,31,e6:aa:ea:b7:4a:dd,64810952,408,11705.0,64810544,64810952
7133,7133,6,6.0,6.000000000000015,1,2412,-67,-64.46386946386964,-93,26,e6:aa:ea:b7:4a:dd,65077112,408,20663.0,65076704,65077112
7143,7143,6,6.0,6.000000000000015,1,2412,-67,-65.12820512820532,-93,26,e6:aa:ea:b7:4a:dd,65089166,408,1580.0,65088758,65089166
7144,7144,6,6.0,6.000000000000015,1,2412,-66,-65.92074592074613,-93,27,e6:aa:ea:b7:4a:dd,65101292,408,11718.0,65100884,65101292
7146,7146,6,6.0,6.000000000000015,1,2412,-65,-66.51282051282071,-93,28,e6:aa:ea:b7:4a:dd,65113399,408,8409.0,65112991,65113399
7147,7147,6,6.0,6.000000000000015,1,2412,-65,-66.84848484848504,-93,28,e6:aa:ea:b7:4a:dd,65125519,408,11712.0,65125111,65125519
7177,7177,6,6.0,6.000000000000015,1,2412,-68,-66.78787878787897,-93,25,e6:aa:ea:b7:4a:dd,65494919,408,115.0,65494511,65494919
7178,7178,6,6.0,6.000000000000015,1,2412,-68,-67.16783216783234,-93,25,e6:aa:ea:b7:4a:dd,65507131,408,11804.0,65506723,65507131
7179,7179,6,6.0,6.000000000000015,1,2412,-68,-67.73426573426592,-93,25,e6:aa:ea:b7:4a:dd,65519164,408,11625.0,65518756,65519164
7211,7211,6,6.0,6.000000000000015,1,2412,-68,-68.815850815851,-93,25,e6:aa:ea:b7:4a:dd,65809893,408,7833.0,65809485,65809893
7213,7213,6,6.0,6.000000000000015,1,2412,-68,-68.89277389277404,-93,25,e6:aa:ea:b7:4a:dd,65822131,408,10999.0,65821723,65822131
7214,7214,6,6.0,6.000000000000015,1,2412,-68,-68.03496503496518,-93,25,e6:aa:ea:b7:4a:dd,65834137,408,11598.0,65833729,65834137
7215,7215,6,6.0,6.000000000000015,1,2412,-69,-67.30536130536144,-93,24,e6:aa:ea:b7:4a:dd,65846399,408,11854.0,65845991,65846399
7216,7216,6,6.0,6.000000000000015,1,2412,-69,-66.19114219114232,-93,24,e6:aa:ea:b7:4a:dd,65858376,408,11569.0,65857968,65858376
7242,7242,6,6.0,6.000000000000015,1,2412,-62,-64.85547785547799,-93,31,e6:aa:ea:b7:4a:dd,66125707,408,16429.0,66125299,66125707
7245,7245,6,6.0,6.000000000000015,1,2412,-62,-63.46153846153859,-93,31,e6:aa:ea:b7:4a:dd,66137834,408,10713.0,66137426,66137834
7246,7246,6,6.0,6.000000000000015,1,2412,-63,-62.08857808857822,-93,30,e6:aa:ea:b7:4a:dd,66149947,408,11705.0,66149539,66149947
7296,7296,6,6.0,6.000000000000015,1,2412,-61,-61.08857808857822,-93,32,e6:aa:ea:b7:4a:dd,66543590,408,4343.0,66543182,66543590
7299,7299,6,6.0,6.000000000000015,1,2412,-61,-60.813519813519946,-93,32,e6:aa:ea:b7:4a:dd,66555710,408,4288.0,66555302,66555710
7303,7303,6,6.0,6.000000000000015,1,2412,-61,-61.25874125874142,-93,32,e6:aa:ea:b7:4a:dd,66580097,408,11947.0,66579689,66580097
7381,7381,6,6.0,6.000000000000015,1,2412,-61,-61.45920745920762,-93,32,e6:aa:ea:b7:4a:dd,66961334,408,16500.0,66960926,66961334
7382,7382,6,6.0,6.000000000000015,1,2412,-62,-61.013986013986184,-93,31,e6:aa:ea:b7:4a:dd,66973244,408,11502.0,66972836,66973244
7383,7383,6,6.0,6.000000000000015,1,2412,-62,-61.48018648018666,-93,31,e6:aa:ea:b7:4a:dd,66985374,408,11722.0,66984966,66985374
7384,7384,6,6.0,6.000000000000015,1,2412,-62,-62.14918414918435,-93,31,e6:aa:ea:b7:4a:dd,66997480,408,11698.0,66997072,66997480
7427,7427,6,6.0,6.000000000000015,1,2412,-63,-63.298368298368494,-93,30,e6:aa:ea:b7:4a:dd,67378238,408,36337.0,67377830,67378238
7428,7428,6,6.0,6.000000000000015,1,2412,-61,-64.63636363636382,-93,32,e6:aa:ea:b7:4a:dd,67426708,408,48062.0,67426300,67426708
7488,7488,6,6.0,6.000000000000015,1,2412,-68,-65.81118881118901,-93,25,e6:aa:ea:b7:4a:dd,67910114,408,21670.0,67909706,67910114
7491,7491,6,6.0,6.000000000000015,1,2412,-68,-67.3146853146855,-93,25,e6:aa:ea:b7:4a:dd,67946544,408,13257.0,67946136,67946544
7532,7532,6,6.0,6.000000000000015,1,2412,-69,-68.25407925407941,-93,24,e6:aa:ea:b7:4a:dd,68316498,408,47788.0,68316090,68316498
7533,7533,6,6.0,6.000000000000015,1,2412,-68,-67.72727272727289,-93,25,e6:aa:ea:b7:4a:dd,68340740,408,23834.0,68340332,68340740
7603,7603,6,6.0,6.000000000000015,1,2412,-67,-66.77156177156193,-93,26,e6:aa:ea:b7:4a:dd,69277401,408,95043.0,69276993,69277401
7610,7610,6,6.0,6.000000000000015,1,2412,-67,-64.87878787878802,-93,26,e6:aa:ea:b7:4a:dd,69289510,408,5806.0,69289102,69289510
7638,7638,6,6.0,6.000000000000015,1,2412,-62,-63.65501165501179,-93,31,e6:aa:ea:b7:4a:dd,69671007,408,3327.0,69670599,69671007
7644,7644,6,6.0,6.000000000000015,1,2412,-59,-62.37762237762252,-93,34,e6:aa:ea:b7:4a:dd,69707374,408,13779.0,69706966,69707374
7664,7664,6,6.0,6.000000000000015,1,2412,-63,-61.85780885780901,-93,30,e6:aa:ea:b7:4a:dd,70088476,408,1930.0,70088068,70088476
7672,7672,6,6.0,6.000000000000015,1,2412,-63,-62.39393939393955,-93,30,e6:aa:ea:b7:4a:dd,70124840,408,11122.0,70124432,70124840
7691,7691,6,6.0,6.000000000000015,1,2412,-63,-63.12587412587429,-93,30,e6:aa:ea:b7:4a:dd,70405627,408,79412.0,70405219,70405627
7696,7696,6,6.0,6.000000000000015,1,2412,-63,-64.31468531468548,-93,30,e6:aa:ea:b7:4a:dd,70454275,408,35183.0,70453867,70454275
7734,7734,6,6.0,6.000000000000015,1,2412,-66,-64.80419580419597,-93,27,e6:aa:ea:b7:4a:dd,70950232,408,19143.0,70949824,70950232
7735,7735,6,6.0,6.000000000000015,1,2412,-67,-64.37762237762254,-93,26,e6:aa:ea:b7:4a:dd,70974466,408,23826.0,70974058,70974466
7779,7779,6,6.0,6.000000000000015,1,2412,-63,-63.98135198135214,-93,30,e6:aa:ea:b7:4a:dd,71445595,408,2512.0,71445187,71445595
7780,7780,6,6.0,6.000000000000015,1,2412,-63,-63.32400932400949,-93,30,e6:aa:ea:b7:4a:dd,71481947,408,35944.0,71481539,71481947
7825,7825,6,6.0,6.000000000000015,1,2412,-62,-62.699300699300856,-93,31,e6:aa:ea:b7:4a:dd,71977964,408,31788.0,71977556,71977964
7826,7826,6,6.0,6.000000000000015,1,2412,-62,-62.165501165501325,-93,31,e6:aa:ea:b7:4a:dd,72002198,408,23826.0,72001790,72002198
7827,7827,6,6.0,6.000000000000015,1,2412,-62,-62.729603729603895,-93,31,e6:aa:ea:b7:4a:dd,72014316,408,11710.0,72013908,72014316
7861,7861,6,6.0,6.000000000000015,1,2412,-63,-63.42657342657361,-93,30,e6:aa:ea:b7:4a:dd,72395877,408,40620.0,72395469,72395877
7862,7862,6,6.0,6.000000000000015,1,2412,-65,-64.23310023310042,-93,28,e6:aa:ea:b7:4a:dd,72407990,408,11705.0,72407582,72407990
7863,7863,6,6.0,6.000000000000015,1,2412,-66,-65.17948717948738,-93,27,e6:aa:ea:b7:4a:dd,72432243,408,23845.0,72431835,72432243
7921,7921,6,6.0,6.000000000000015,1,2412,-67,-66.04428904428924,-93,26,e6:aa:ea:b7:4a:dd,72711027,408,39153.0,72710619,72711027
7922,7922,6,6.0,6.000000000000015,1,2412,-64,-66.52214452214471,-93,29,e6:aa:ea:b7:4a:dd,72723142,408,11707.0,72722734,72723142
7923,7923,6,6.0,6.000000000000015,1,2412,-68,-66.7086247086249,-93,25,e6:aa:ea:b7:4a:dd,72747372,408,23822.0,72746964,72747372
7953,7953,6,6.0,6.000000000000015,1,2412,-67,-66.78321678321696,-93,26,e6:aa:ea:b7:4a:dd,73116613,408,35143.0,73116205,73116613
7954,7954,6,6.0,6.000000000000015,1,2412,-67,-66.72027972027989,-93,26,e6:aa:ea:b7:4a:dd,73140842,408,23821.0,73140434,73140842
7956,7956,6,6.0,6.000000000000015,1,2412,-66,-66.72960372960391,-93,27,e6:aa:ea:b7:4a:dd,73152962,408,2791.0,73152554,73152962
7979,7979,6,6.0,6.000000000000015,1,2412,-67,-66.9160839160841,-93,26,e6:aa:ea:b7:4a:dd,73432163,408,43496.0,73431755,73432163
7980,7980,6,6.0,6.000000000000015,1,2412,-67,-66.55944055944073,-93,26,e6:aa:ea:b7:4a:dd,73444112,408,11541.0,73443704,73444112
7981,7981,6,6.0,6.000000000000015,1,2412,-66,-66.68997668997687,-93,27,e6:aa:ea:b7:4a:dd,73456155,408,11635.0,73455747,73456155
7982,7982,6,6.0,6.000000000000015,1,2412,-67,-66.78321678321696,-93,26,e6:aa:ea:b7:4a:dd,73468264,408,11701.0,73467856,73468264
